origin,destination,count
Cameroon,Greece,491
Central African Republic,Greece,418
Chad,Greece,19
Congo,Greece,1503
Democratic Republic of the Congo,Greece,222
Equatorial Guinea,Greece,1
Gabon,Greece,8
Sao Tome and Principe,Greece,7
Benin,Greece,8
Burkina Faso,Greece,84
Cabo Verde,Greece,14
Côte d'Ivoire,Greece,122
Gambia,Greece,53
Ghana,Greece,634
Guinea,Greece,193
Liberia,Greece,33
Mali,Greece,31
Mauritania,Greece,125
Niger,Greece,26
Nigeria,Greece,3038
Saint Helena,Greece,4
Senegal,Greece,680
Sierra Leone,Greece,186
Togo,Greece,14
Botswana,Greece,8
Namibia,Greece,8
South Africa,Greece,7346
Burundi,Greece,141
Comoros,Greece,78
Djibouti,Greece,41
Eritrea,Greece,297
Ethiopia,Greece,2573
Kenya,Greece,482
Madagascar,Greece,138
Mauritius,Greece,40
Mozambique,Greece,68
Rwanda,Greece,103
Seychelles,Greece,26
Somalia,Greece,788
Uganda,Greece,148
United Republic of Tanzania,Greece,420
Zambia,Greece,253
Zimbabwe,Greece,446
French Polynesia,Greece,10
Samoa,Greece,477
Tuvalu,Greece,11
Wallis and Futuna Islands,Greece,1
Australia,Greece,21503
New Zealand,Greece,522
Fiji,Greece,1
Papua New Guinea,Greece,4
Vanuatu,Greece,75
Palau,Greece,199
Anguilla,Greece,11
Antigua and Barbuda,Greece,31
Aruba,Greece,1
Bahamas,Greece,23
Barbados,Greece,11
British Virgin Islands,Greece,1
Cuba,Greece,374
Dominica,Greece,19
Dominican Republic,Greece,601
Grenada,Greece,2
Haiti,Greece,40
Jamaica,Greece,12
Montserrat,Greece,83
Saint Kitts and Nevis,Greece,2
Saint Vincent and the Grenadines,Greece,7
Trinidad and Tobago,Greece,18
Argentina,Greece,681
Bolivia (Plurinational State of),Greece,24
Brazil,Greece,2356
Chile,Greece,390
Colombia,Greece,424
Ecuador,Greece,89
Guyana,Greece,11
Paraguay,Greece,84
Peru,Greece,309
Suriname,Greece,9
Uruguay,Greece,119
Venezuela (Bolivarian Republic of),Greece,1091
Belize,Greece,5
Costa Rica,Greece,40
El Salvador,Greece,53
Guatemala,Greece,32
Honduras,Greece,53
Mexico,Greece,421
Nicaragua,Greece,170
Panama,Greece,166
Bermuda,Greece,8
Canada,Greece,13408
Greenland,Greece,3
Saint Pierre and Miquelon,Greece,1
United States of America,Greece,24284
Afghanistan,Italy,5549
Bangladesh,Italy,89149
Bhutan,Italy,33
India,Italy,128999
Iran (Islamic Republic of),Italy,14360
Maldives,Italy,83
Nepal,Italy,1647
Pakistan,Italy,78200
Sri Lanka,Italy,83767
Armenia,Italy,1107
Azerbaijan,Italy,668
Bahrain,Italy,39
Cyprus,Italy,696
Georgia,Italy,10030
Iraq,Italy,3952
Israel,Italy,4541
Jordan,Italy,3324
Kuwait,Italy,578
Lebanon,Italy,7206
Oman,Italy,48
Qatar,Italy,77
Saudi Arabia,Italy,1018
State of Palestine,Italy,372
Syrian Arab Republic,Italy,5827
Turkey,Italy,20888
United Arab Emirates,Italy,324
Yemen,Italy,298
Brunei Darussalam,Italy,29
Cambodia,Italy,1299
Indonesia,Italy,3122
Lao People's Democratic Republic,Italy,268
Malaysia,Italy,632
Myanmar,Italy,385
Philippines,Italy,137814
Singapore,Italy,581
Thailand,Italy,9476
Timor-Leste,Italy,69
Viet Nam,Italy,4973
China,Italy,194677
Japan,Italy,9489
Mongolia,Italy,249
Republic of Korea,Italy,4683
Kazakhstan,Italy,3586
Kyrgyzstan,Italy,1188
Tajikistan,Italy,179
Turkmenistan,Italy,195
Uzbekistan,Italy,2424
Albania,Italy,440648
Andorra,Italy,61
Bosnia and Herzegovina,Italy,10348
Croatia,Italy,25997
Greece,Italy,20212
Holy See,Italy,173
Malta,Italy,2105
Montenegro,Italy,2066
Portugal,Italy,7080
San Marino,Italy,1907
Serbia,Italy,46096
Slovenia,Italy,4614
Spain,Italy,33117
Austria,Italy,17060
Belgium,Italy,46838
France,Italy,137725
Germany,Italy,222661
Liechtenstein,Italy,179
Luxembourg,Italy,4782
Monaco,Italy,1653
Netherlands,Italy,13617
Switzerland,Italy,194518
Belarus,Italy,33171
Bulgaria,Italy,58493
Hungary,Italy,13074
Poland,Italy,124693
Republic of Moldova,Italy,159899
Romania,Italy,1016949
Russian Federation,Italy,79608
Slovakia,Italy,11467
Ukraine,Italy,213559
Denmark,Italy,3592
Estonia,Italy,1370
Finland,Italy,2995
Iceland,Italy,220
Ireland,Italy,4025
Latvia,Italy,3078
Lithuania,Italy,5537
Norway,Italy,1884
Sweden,Italy,6846
Algeria,Italy,23713
Egypt,Italy,107072
Libya,Italy,36492
Morocco,Italy,416832
Sudan,Italy,3094
Tunisia,Italy,112624
Angola,Italy,1934
Cameroon,Italy,11165
Central African Republic,Italy,241
Chad,Italy,533
Congo,Italy,3474
Democratic Republic of the Congo,Italy,6198
Equatorial Guinea,Italy,121
Gabon,Italy,383
Sao Tome and Principe,Italy,77
Benin,Italy,2528
Burkina Faso,Italy,11105
Cabo Verde,Italy,6260
Côte d'Ivoire,Italy,24594
Gambia,Italy,1253
Ghana,Italy,44622
Guinea,Italy,3646
Guinea-Bissau,Italy,695
Liberia,Italy,2160
Mali,Italy,2880
Mauritania,Italy,630
Niger,Italy,840
Nigeria,Italy,53072
Senegal,Italy,80612
Sierra Leone,Italy,1389
Togo,Italy,4859
Botswana,Italy,46
Lesotho,Italy,29
Namibia,Italy,93
South Africa,Italy,5726
Burundi,Italy,985
Comoros,Italy,39
Djibouti,Italy,101
Eritrea,Italy,13557
Ethiopia,Italy,30974
Kenya,Italy,3528
Madagascar,Italy,2348
Malawi,Italy,173
Mauritius,Italy,9404
Mozambique,Italy,834
Rwanda,Italy,791
Seychelles,Italy,1025
Somalia,Italy,12634
Uganda,Italy,996
United Republic of Tanzania,Italy,1631
Zambia,Italy,874
Zimbabwe,Italy,881
Samoa,Italy,78
Tonga,Italy,23
Tuvalu,Italy,4
Australia,Italy,20127
New Zealand,Italy,973
Fiji,Italy,39
Papua New Guinea,Italy,33
Solomon Islands,Italy,3
Vanuatu,Italy,19
Kiribati,Italy,5
Nauru,Italy,2
Palau,Italy,9
Antigua and Barbuda,Italy,24
Bahamas,Italy,90
Barbados,Italy,58
Cuba,Italy,32329
Dominica,Italy,265
Dominican Republic,Italy,40445
Grenada,Italy,19
Haiti,Italy,738
Jamaica,Italy,373
Saint Kitts and Nevis,Italy,4
Saint Lucia,Italy,24
Saint Vincent and the Grenadines,Italy,25
Trinidad and Tobago,Italy,186
Argentina,Italy,78640
Bolivia (Plurinational State of),Italy,15410
Brazil,Italy,110536
Chile,Italy,12765
Colombia,Italy,39214
Ecuador,Italy,89989
Guyana,Italy,79
Paraguay,Italy,2646
Peru,Italy,115021
Suriname,Italy,47
Uruguay,Italy,7912
Venezuela (Bolivarian Republic of),Italy,48676
Belize,Italy,26
Costa Rica,Italy,1478
El Salvador,Italy,11705
Guatemala,Italy,2107
Honduras,Italy,2117
Mexico,Italy,9012
Nicaragua,Italy,1135
Panama,Italy,1055
Canada,Italy,25581
United States of America,Italy,57242
Bangladesh,Malta,13
India,Malta,215
Iran (Islamic Republic of),Malta,24
Pakistan,Malta,149
Sri Lanka,Malta,14
Armenia,Malta,22
Cyprus,Malta,36
Georgia,Malta,33
Iraq,Malta,73
Israel,Malta,9
Jordan,Malta,32
Kuwait,Malta,47
Lebanon,Malta,52
Saudi Arabia,Malta,21
State of Palestine,Malta,53
Syrian Arab Republic,Malta,215
Turkey,Malta,188
United Arab Emirates,Malta,21
Indonesia,Malta,18
Malaysia,Malta,32
Philippines,Malta,391
Singapore,Malta,25
Thailand,Malta,87
China,Malta,292
Japan,Malta,37
Uzbekistan,Malta,16
Albania,Malta,63
Bosnia and Herzegovina,Malta,134
Croatia,Malta,59
Greece,Malta,63
Italy,Malta,1198
Portugal,Malta,47
Serbia,Malta,450
Slovenia,Malta,17
Spain,Malta,123
Austria,Malta,90
Belgium,Malta,136
France,Malta,352
Germany,Malta,804
Netherlands,Malta,347
Switzerland,Malta,85
Belarus,Malta,23
Bulgaria,Malta,739
Hungary,Malta,117
Poland,Malta,203
Republic of Moldova,Malta,28
Romania,Malta,554
Russian Federation,Malta,775
Slovakia,Malta,83
Ukraine,Malta,235
Denmark,Malta,107
Finland,Malta,65
Ireland,Malta,223
Latvia,Malta,63
Lithuania,Malta,36
Norway,Malta,54
Sweden,Malta,380
Algeria,Malta,43
Egypt,Malta,383
Libya,Malta,655
Morocco,Malta,182
Sudan,Malta,366
Tunisia,Malta,263
Ghana,Malta,55
Niger,Malta,45
Nigeria,Malta,275
South Africa,Malta,142
Eritrea,Malta,1354
Ethiopia,Malta,280
Kenya,Malta,27
Somalia,Malta,3723
Zimbabwe,Malta,29
Australia,Malta,3461
New Zealand,Malta,35
Trinidad and Tobago,Malta,10
Argentina,Malta,8
Brazil,Malta,79
Peru,Malta,22
Canada,Malta,1493
United States of America,Malta,1053
Turkey,Montenegro,79
Albania,Montenegro,2015
Bosnia and Herzegovina,Montenegro,34304
Croatia,Montenegro,14529
Greece,Montenegro,50
Italy,Montenegro,186
Serbia,Montenegro,17455
Slovenia,Montenegro,1438
Austria,Montenegro,245
France,Montenegro,397
Germany,Montenegro,1785
Luxembourg,Montenegro,96
Netherlands,Montenegro,138
Switzerland,Montenegro,202
Bulgaria,Montenegro,70
Hungary,Montenegro,45
Poland,Montenegro,94
Romania,Montenegro,101
Russian Federation,Montenegro,823
Slovakia,Montenegro,54
Ukraine,Montenegro,135
Denmark,Montenegro,93
Sweden,Montenegro,144
Australia,Montenegro,122
Canada,Montenegro,66
United States of America,Montenegro,302
Bangladesh,Portugal,1297
India,Portugal,6889
Iran (Islamic Republic of),Portugal,180
Nepal,Portugal,468
Pakistan,Portugal,1708
Sri Lanka,Portugal,23
Armenia,Portugal,89
Azerbaijan,Portugal,58
Cyprus,Portugal,26
Georgia,Portugal,943
Iraq,Portugal,37
Israel,Portugal,299
Jordan,Portugal,25
Lebanon,Portugal,65
Syrian Arab Republic,Portugal,23
Turkey,Portugal,262
Indonesia,Portugal,218
Malaysia,Portugal,43
Philippines,Portugal,419
Singapore,Portugal,25
Thailand,Portugal,241
Timor-Leste,Portugal,1516
Viet Nam,Portugal,48
China,Portugal,9227
Japan,Portugal,273
Republic of Korea,Portugal,113
Kazakhstan,Portugal,769
Uzbekistan,Portugal,776
Albania,Portugal,44
Andorra,Portugal,329
Bosnia and Herzegovina,Portugal,37
Croatia,Portugal,72
Greece,Portugal,165
Italy,Portugal,2405
Malta,Portugal,38
Montenegro,Portugal,69
Serbia,Portugal,46
Slovenia,Portugal,50
Spain,Portugal,13976
Austria,Portugal,445
Belgium,Portugal,3017
France,Portugal,80086
Germany,Portugal,23733
Liechtenstein,Portugal,179
Luxembourg,Portugal,3463
Netherlands,Portugal,3493
Switzerland,Portugal,14276
Belarus,Portugal,834
Bulgaria,Portugal,4568
Hungary,Portugal,352
Poland,Portugal,859
Republic of Moldova,Portugal,17400
Romania,Portugal,20079
Russian Federation,Portugal,5006
Slovakia,Portugal,82
Ukraine,Portugal,41047
Denmark,Portugal,349
Estonia,Portugal,112
Finland,Portugal,295
Iceland,Portugal,25
Ireland,Portugal,1377
Latvia,Portugal,182
Lithuania,Portugal,322
Norway,Portugal,292
Sweden,Portugal,709
Algeria,Portugal,203
Egypt,Portugal,370
Libya,Portugal,25
Morocco,Portugal,1736
Tunisia,Portugal,121
Angola,Portugal,137826
Cameroon,Portugal,65
Congo,Portugal,419
Democratic Republic of the Congo,Portugal,1603
Equatorial Guinea,Portugal,194
Gabon,Portugal,499
Sao Tome and Principe,Portugal,15804
Benin,Portugal,29
Cabo Verde,Portugal,52513
Côte d'Ivoire,Portugal,114
Gambia,Portugal,101
Ghana,Portugal,170
Guinea,Portugal,3970
Guinea-Bissau,Portugal,25070
Liberia,Portugal,25
Mali,Portugal,100
Mauritania,Portugal,35
Nigeria,Portugal,235
Senegal,Portugal,1833
Sierra Leone,Portugal,48
Togo,Portugal,66
South Africa,Portugal,9728
Ethiopia,Portugal,27
Kenya,Portugal,90
Madagascar,Portugal,23
Malawi,Portugal,403
Mozambique,Portugal,61946
Uganda,Portugal,24
United Republic of Tanzania,Portugal,61
Zimbabwe,Portugal,1010
Australia,Portugal,1061
New Zealand,Portugal,39
Cuba,Portugal,1431
Dominican Republic,Portugal,59
Jamaica,Portugal,23
Argentina,Portugal,1165
Bolivia (Plurinational State of),Portugal,188
Brazil,Portugal,118415
Chile,Portugal,172
Colombia,Portugal,568
Ecuador,Portugal,394
Paraguay,Portugal,48
Peru,Portugal,252
Uruguay,Portugal,198
Venezuela (Bolivarian Republic of),Portugal,21323
El Salvador,Portugal,76
Guatemala,Portugal,27
Mexico,Portugal,234
Panama,Portugal,30
Canada,Portugal,6417
United States of America,Portugal,6137
Albania,San Marino,30
Italy,San Marino,4288
France,San Marino,24
Poland,San Marino,25
Romania,San Marino,109
Russian Federation,San Marino,29
Ukraine,San Marino,53
Argentina,San Marino,69
Brazil,San Marino,24
India,Serbia,302
Iran (Islamic Republic of),Serbia,67
Armenia,Serbia,162
Cyprus,Serbia,177
Georgia,Serbia,50
Iraq,Serbia,181
Israel,Serbia,112
Jordan,Serbia,102
Kuwait,Serbia,69
Lebanon,Serbia,47
State of Palestine,Serbia,78
Syrian Arab Republic,Serbia,126
Turkey,Serbia,397
United Arab Emirates,Serbia,25
Indonesia,Serbia,33
Philippines,Serbia,45
China,Serbia,1804
Japan,Serbia,40
Republic of Korea,Serbia,27
Kazakhstan,Serbia,100
Turkmenistan,Serbia,30
Uzbekistan,Serbia,82
Albania,Serbia,478
Bosnia and Herzegovina,Serbia,343743
Croatia,Serbia,289781
Greece,Serbia,936
Italy,Serbia,1968
Malta,Serbia,55
Montenegro,Serbia,72867
Portugal,Serbia,40
Slovenia,Serbia,11183
Spain,Serbia,162
Austria,Serbia,7160
Belgium,Serbia,223
France,Serbia,5513
Germany,Serbia,16455
Luxembourg,Serbia,93
Netherlands,Serbia,770
Switzerland,Serbia,2922
Belarus,Serbia,138
Bulgaria,Serbia,1161
Hungary,Serbia,1842
Poland,Serbia,680
Republic of Moldova,Serbia,236
Romania,Serbia,3691
Russian Federation,Serbia,3012
Slovakia,Serbia,488
Ukraine,Serbia,1304
Denmark,Serbia,188
Finland,Serbia,35
Ireland,Serbia,54
Lithuania,Serbia,29
Norway,Serbia,142
Sweden,Serbia,1219
Algeria,Serbia,55
Egypt,Serbia,79
Libya,Serbia,383
Morocco,Serbia,34
Tunisia,Serbia,41
Ghana,Serbia,30
South Africa,Serbia,145
Zambia,Serbia,59
Zimbabwe,Serbia,29
Australia,Serbia,691
New Zealand,Serbia,25
Cuba,Serbia,30
Argentina,Serbia,51
Brazil,Serbia,87
Peru,Serbia,51
Venezuela (Bolivarian Republic of),Serbia,38
Mexico,Serbia,27
Canada,Serbia,627
United States of America,Serbia,1316
Afghanistan,Slovenia,5
Bangladesh,Slovenia,3
India,Slovenia,83
Iran (Islamic Republic of),Slovenia,54
Nepal,Slovenia,12
Pakistan,Slovenia,18
Sri Lanka,Slovenia,10
Armenia,Slovenia,7
Azerbaijan,Slovenia,4
Cyprus,Slovenia,7
Georgia,Slovenia,15
Iraq,Slovenia,56
Israel,Slovenia,39
Jordan,Slovenia,71
Kuwait,Slovenia,9
Lebanon,Slovenia,24
Oman,Slovenia,2
Qatar,Slovenia,1
Saudi Arabia,Slovenia,8
State of Palestine,Slovenia,6
Syrian Arab Republic,Slovenia,35
Turkey,Slovenia,91
United Arab Emirates,Slovenia,15
Yemen,Slovenia,7
Cambodia,Slovenia,2
Indonesia,Slovenia,25
Malaysia,Slovenia,10
Philippines,Slovenia,63
Singapore,Slovenia,8
Thailand,Slovenia,197
Viet Nam,Slovenia,6
China,Slovenia,732
Japan,Slovenia,72
Mongolia,Slovenia,5
Kazakhstan,Slovenia,45
Kyrgyzstan,Slovenia,5
Tajikistan,Slovenia,3
Turkmenistan,Slovenia,4
Uzbekistan,Slovenia,31
Albania,Slovenia,96
Bosnia and Herzegovina,Slovenia,102915
Croatia,Slovenia,55964
Greece,Slovenia,79
Italy,Slovenia,4322
Malta,Slovenia,12
Montenegro,Slovenia,2763
Portugal,Slovenia,36
Serbia,Slovenia,20890
Spain,Slovenia,106
Austria,Slovenia,5475
Belgium,Slovenia,367
France,Slovenia,1636
Germany,Slovenia,12284
Liechtenstein,Slovenia,14
Luxembourg,Slovenia,50
Netherlands,Slovenia,385
Switzerland,Slovenia,1386
Belarus,Slovenia,104
Bulgaria,Slovenia,475
Hungary,Slovenia,450
Poland,Slovenia,380
Republic of Moldova,Slovenia,287
Romania,Slovenia,283
Russian Federation,Slovenia,928
Slovakia,Slovenia,432
Ukraine,Slovenia,1382
Denmark,Slovenia,47
Estonia,Slovenia,18
Finland,Slovenia,29
Iceland,Slovenia,9
Ireland,Slovenia,27
Latvia,Slovenia,22
Lithuania,Slovenia,33
Norway,Slovenia,25
Sweden,Slovenia,389
Algeria,Slovenia,35
Egypt,Slovenia,91
Libya,Slovenia,46
Morocco,Slovenia,18
Sudan,Slovenia,13
Tunisia,Slovenia,37
Western Sahara,Slovenia,1
Angola,Slovenia,3
Cameroon,Slovenia,7
Central African Republic,Slovenia,3
Congo,Slovenia,7
Democratic Republic of the Congo,Slovenia,2
Gabon,Slovenia,2
Burkina Faso,Slovenia,4
Côte d'Ivoire,Slovenia,1
Gambia,Slovenia,4
Ghana,Slovenia,19
Guinea,Slovenia,8
Guinea-Bissau,Slovenia,2
Liberia,Slovenia,3
Mali,Slovenia,3
Nigeria,Slovenia,27
Senegal,Slovenia,3
Sierra Leone,Slovenia,7
Botswana,Slovenia,1
South Africa,Slovenia,35
Burundi,Slovenia,3
Comoros,Slovenia,1
Eritrea,Slovenia,3
Ethiopia,Slovenia,13
Kenya,Slovenia,16
Madagascar,Slovenia,8
Mauritius,Slovenia,4
Mozambique,Slovenia,2
Somalia,Slovenia,1
Uganda,Slovenia,2
United Republic of Tanzania,Slovenia,1
Zambia,Slovenia,6
Zimbabwe,Slovenia,15
Australia,Slovenia,393
Cuba,Slovenia,41
Dominican Republic,Slovenia,151
Haiti,Slovenia,1
Jamaica,Slovenia,7
Argentina,Slovenia,414
Brazil,Slovenia,79
Chile,Slovenia,28
Colombia,Slovenia,30
Ecuador,Slovenia,13
Peru,Slovenia,36
Uruguay,Slovenia,18
Belize,Slovenia,1
Costa Rica,Slovenia,1
Guatemala,Slovenia,1
Mexico,Slovenia,38
Nicaragua,Slovenia,3
Canada,Slovenia,392
United States of America,Slovenia,666
Afghanistan,Spain,439
Bangladesh,Spain,10533
India,Spain,35224
Iran (Islamic Republic of),Spain,4920
Nepal,Spain,2594
Pakistan,Spain,56836
Sri Lanka,Spain,565
Armenia,Spain,10246
Azerbaijan,Spain,499
Bahrain,Spain,43
Cyprus,Spain,309
Georgia,Spain,9792
Iraq,Spain,1694
Israel,Spain,2659
Jordan,Spain,2099
Kuwait,Spain,405
Lebanon,Spain,3125
Oman,Spain,20
Qatar,Spain,52
Saudi Arabia,Spain,527
Syrian Arab Republic,Spain,4880
Turkey,Spain,3276
United Arab Emirates,Spain,225
Yemen,Spain,96
Brunei Darussalam,Spain,23
Cambodia,Spain,82
Indonesia,Spain,1967
Lao People's Democratic Republic,Spain,203
Malaysia,Spain,515
Myanmar,Spain,76
Philippines,Spain,38863
Singapore,Spain,421
Thailand,Spain,1630
Viet Nam,Spain,1112
China,Spain,154918
Japan,Spain,5638
Mongolia,Spain,367
Republic of Korea,Spain,3641
Kazakhstan,Spain,1184
Kyrgyzstan,Spain,255
Tajikistan,Spain,55
Turkmenistan,Spain,27
Uzbekistan,Spain,507
Albania,Spain,1807
Andorra,Spain,5578
Bosnia and Herzegovina,Spain,2162
Croatia,Spain,1691
Greece,Spain,3625
Italy,Spain,87330
Malta,Spain,263
Montenegro,Spain,138
Portugal,Spain,134592
San Marino,Spain,24
Serbia,Spain,3726
Slovenia,Spain,1011
Austria,Spain,8714
Belgium,Spain,41797
France,Spain,210047
Germany,Spain,212883
Liechtenstein,Spain,116
Luxembourg,Spain,1398
Monaco,Spain,234
Netherlands,Spain,46634
Switzerland,Spain,63693
Belarus,Spain,3530
Bulgaria,Spain,145061
Hungary,Spain,7773
Poland,Spain,74329
Republic of Moldova,Spain,17111
Romania,Spain,727521
Russian Federation,Spain,58461
Slovakia,Spain,7312
Ukraine,Spain,79843
Denmark,Spain,11171
Estonia,Spain,1254
Finland,Spain,10378
Iceland,Spain,1043
Ireland,Spain,13455
Latvia,Spain,3129
Lithuania,Spain,18531
Norway,Spain,14587
Sweden,Spain,18133
Algeria,Spain,60246
Egypt,Spain,4053
Libya,Spain,749
Morocco,Spain,763734
Sudan,Spain,396
Tunisia,Spain,2644
Angola,Spain,4005
Cameroon,Spain,5860
Central African Republic,Spain,142
Chad,Spain,95
Congo,Spain,2333
Democratic Republic of the Congo,Spain,1614
Equatorial Guinea,Spain,21552
Gabon,Spain,271
Sao Tome and Principe,Spain,203
Benin,Spain,420
Burkina Faso,Spain,1111
Cabo Verde,Spain,4499
Côte d'Ivoire,Spain,3187
Gambia,Spain,18687
Ghana,Spain,14894
Guinea,Spain,12192
Guinea-Bissau,Spain,6554
Liberia,Spain,914
Mali,Spain,23680
Mauritania,Spain,11138
Niger,Spain,269
Nigeria,Spain,36852
Senegal,Spain,56349
Sierra Leone,Spain,1204
Togo,Spain,486
Namibia,Spain,112
South Africa,Spain,2437
Burundi,Spain,101
Djibouti,Spain,23
Eritrea,Spain,140
Ethiopia,Spain,2695
Kenya,Spain,1327
Madagascar,Spain,383
Malawi,Spain,43
Mauritius,Spain,237
Mozambique,Spain,1239
Rwanda,Spain,254
Seychelles,Spain,43
Somalia,Spain,307
Uganda,Spain,195
United Republic of Tanzania,Spain,293
Zambia,Spain,149
Zimbabwe,Spain,306
Tuvalu,Spain,48
Australia,Spain,5594
New Zealand,Spain,821
Fiji,Spain,31
Papua New Guinea,Spain,28
Micronesia (Federated States of),Spain,109
Bahamas,Spain,53
Barbados,Spain,36
Cuba,Spain,103189
Dominica,Spain,935
Dominican Republic,Spain,136976
Grenada,Spain,513
Haiti,Spain,610
Jamaica,Spain,262
Saint Lucia,Spain,60
Trinidad and Tobago,Spain,182
Argentina,Spain,282553
Bolivia (Plurinational State of),Spain,216020
Brazil,Spain,132649
Chile,Spain,64296
Colombia,Spain,376161
Ecuador,Spain,496666
Guyana,Spain,108
Paraguay,Spain,80087
Peru,Spain,197827
Suriname,Spain,196
Uruguay,Spain,84809
Venezuela (Bolivarian Republic of),Spain,148147
Belize,Spain,25
Costa Rica,Spain,3149
El Salvador,Spain,7951
Guatemala,Spain,6440
Honduras,Spain,26902
Mexico,Spain,44801
Nicaragua,Spain,12892
Panama,Spain,4381
Canada,Spain,5698
United States of America,Spain,35239
Afghanistan,Austria,7370
Bangladesh,Austria,2340
Bhutan,Austria,21
India,Austria,11607
Iran (Islamic Republic of),Austria,13249
Maldives,Austria,8
Nepal,Austria,502
Pakistan,Austria,4116
Sri Lanka,Austria,839
Armenia,Austria,2609
Azerbaijan,Austria,919
Bahrain,Austria,18
Cyprus,Austria,277
Georgia,Austria,2835
Iraq,Austria,4723
Israel,Austria,2191
Jordan,Austria,640
Kuwait,Austria,216
Lebanon,Austria,1575
Oman,Austria,27
Qatar,Austria,22
Saudi Arabia,Austria,408
State of Palestine,Austria,237
Syrian Arab Republic,Austria,2838
Turkey,Austria,158045
United Arab Emirates,Austria,150
Yemen,Austria,81
Brunei Darussalam,Austria,5
Cambodia,Austria,819
Indonesia,Austria,1038
Lao People's Democratic Republic,Austria,106
Malaysia,Austria,412
Myanmar,Austria,60
Philippines,Austria,11847
Singapore,Austria,245
Thailand,Austria,4792
Viet Nam,Austria,2859
China,Austria,15145
Japan,Austria,2539
Mongolia,Austria,1542
Republic of Korea,Austria,107
Kazakhstan,Austria,943
Kyrgyzstan,Austria,554
Tajikistan,Austria,243
Turkmenistan,Austria,120
Uzbekistan,Austria,645
Albania,Austria,2690
Andorra,Austria,2
Bosnia and Herzegovina,Austria,132666
Croatia,Austria,34205
Greece,Austria,3422
Italy,Austria,25426
Malta,Austria,93
Montenegro,Austria,18675
Portugal,Austria,1473
San Marino,Austria,1
Serbia,Austria,166876
Slovenia,Austria,15311
Spain,Austria,3524
Belgium,Austria,2201
France,Austria,7665
Germany,Austria,191269
Liechtenstein,Austria,323
Luxembourg,Austria,652
Monaco,Austria,21
Netherlands,Austria,7247
Switzerland,Austria,13511
Belarus,Austria,1425
Bulgaria,Austria,13452
Hungary,Austria,38020
Poland,Austria,56421
Republic of Moldova,Austria,1521
Romania,Austria,60079
Russian Federation,Austria,26481
Slovakia,Austria,23230
Ukraine,Austria,7038
Denmark,Austria,1213
Estonia,Austria,319
Finland,Austria,1366
Iceland,Austria,161
Ireland,Austria,843
Latvia,Austria,690
Lithuania,Austria,777
Norway,Austria,827
Sweden,Austria,3036
Algeria,Austria,1103
Egypt,Austria,12732
Libya,Austria,393
Morocco,Austria,1647
Sudan,Austria,543
Tunisia,Austria,3155
Angola,Austria,292
Cameroon,Austria,559
Central African Republic,Austria,25
Chad,Austria,11
Congo,Austria,391
Democratic Republic of the Congo,Austria,599
Equatorial Guinea,Austria,9
Gabon,Austria,21
Sao Tome and Principe,Austria,2
Benin,Austria,68
Burkina Faso,Austria,104
Cabo Verde,Austria,35
Côte d'Ivoire,Austria,183
Gambia,Austria,538
Ghana,Austria,2115
Guinea,Austria,258
Guinea-Bissau,Austria,58
Liberia,Austria,234
Mali,Austria,85
Mauritania,Austria,29
Niger,Austria,27
Nigeria,Austria,7254
Senegal,Austria,286
Sierra Leone,Austria,229
Togo,Austria,187
Botswana,Austria,22
Lesotho,Austria,4
Namibia,Austria,157
South Africa,Austria,2388
Burundi,Austria,83
Djibouti,Austria,6
Eritrea,Austria,89
Ethiopia,Austria,1091
Kenya,Austria,840
Madagascar,Austria,64
Malawi,Austria,33
Mauritius,Austria,98
Mozambique,Austria,57
Rwanda,Austria,181
Seychelles,Austria,37
Somalia,Austria,1039
Uganda,Austria,234
United Republic of Tanzania,Austria,134
Zambia,Austria,97
Zimbabwe,Austria,255
Samoa,Austria,4
Tonga,Austria,6
Tuvalu,Austria,11
Australia,Austria,2129
New Zealand,Austria,379
Fiji,Austria,15
Papua New Guinea,Austria,51
Solomon Islands,Austria,12
Vanuatu,Austria,6
Guam,Austria,1
Micronesia (Federated States of),Austria,1
Nauru,Austria,1
Palau,Austria,1
Antigua and Barbuda,Austria,6
Bahamas,Austria,19
Barbados,Austria,18
Cuba,Austria,752
Dominica,Austria,43
Dominican Republic,Austria,2672
Grenada,Austria,13
Haiti,Austria,54
Jamaica,Austria,178
Puerto Rico,Austria,5
Saint Kitts and Nevis,Austria,2
Saint Lucia,Austria,12
Saint Vincent and the Grenadines,Austria,9
Trinidad and Tobago,Austria,59
Argentina,Austria,1302
Bolivia (Plurinational State of),Austria,435
Brazil,Austria,4434
Chile,Austria,1075
Colombia,Austria,1342
Ecuador,Austria,565
Guyana,Austria,16
Paraguay,Austria,195
Peru,Austria,1443
Suriname,Austria,17
Uruguay,Austria,241
Venezuela (Bolivarian Republic of),Austria,782
Belize,Austria,35
Costa Rica,Austria,153
El Salvador,Austria,58
Guatemala,Austria,319
Honduras,Austria,84
Mexico,Austria,1292
Nicaragua,Austria,178
Panama,Austria,53
Bermuda,Austria,16
Canada,Austria,2177
United States of America,Austria,9451
Afghanistan,Belgium,4244
Bangladesh,Belgium,1962
Bhutan,Belgium,272
India,Belgium,15229
Iran (Islamic Republic of),Belgium,8569
Maldives,Belgium,4
Nepal,Belgium,1865
Pakistan,Belgium,8710
Sri Lanka,Belgium,1196
