origin,destination,count
Mali,Sweden,171
Mauritania,Sweden,65
Niger,Sweden,69
Nigeria,Sweden,6248
Senegal,Sweden,971
Sierra Leone,Sweden,973
Togo,Sweden,384
Botswana,Sweden,134
Lesotho,Sweden,77
Namibia,Sweden,177
South Africa,Sweden,3431
Burundi,Sweden,3349
Djibouti,Sweden,517
Eritrea,Sweden,53250
Ethiopia,Sweden,22381
Kenya,Sweden,4881
Madagascar,Sweden,141
Malawi,Sweden,101
Mauritius,Sweden,208
Mozambique,Sweden,323
Rwanda,Sweden,818
Seychelles,Sweden,80
Somalia,Sweden,66818
South Sudan,Sweden,108
Uganda,Sweden,5051
United Republic of Tanzania,Sweden,2019
Zambia,Sweden,731
Zimbabwe,Sweden,720
Samoa,Sweden,26
Tonga,Sweden,32
Australia,Sweden,5195
New Zealand,Sweden,1295
Fiji,Sweden,74
Papua New Guinea,Sweden,28
Solomon Islands,Sweden,5
Kiribati,Sweden,4
Micronesia (Federated States of),Sweden,1
Nauru,Sweden,1
Palau,Sweden,11
Antigua and Barbuda,Sweden,3
Bahamas,Sweden,37
Barbados,Sweden,118
British Virgin Islands,Sweden,2
Cuba,Sweden,3018
Dominica,Sweden,49
Dominican Republic,Sweden,914
Grenada,Sweden,41
Haiti,Sweden,153
Jamaica,Sweden,425
Saint Lucia,Sweden,44
Saint Vincent and the Grenadines,Sweden,19
Trinidad and Tobago,Sweden,312
Argentina,Sweden,3386
Bolivia (Plurinational State of),Sweden,4690
Brazil,Sweden,9740
Chile,Sweden,27855
Colombia,Sweden,12699
Ecuador,Sweden,2623
Guyana,Sweden,127
Paraguay,Sweden,223
Peru,Sweden,7996
Suriname,Sweden,65
Uruguay,Sweden,2191
Venezuela (Bolivarian Republic of),Sweden,1597
Belize,Sweden,15
Costa Rica,Sweden,472
El Salvador,Sweden,3158
Guatemala,Sweden,851
Honduras,Sweden,407
Mexico,Sweden,3153
Nicaragua,Sweden,921
Panama,Sweden,337
Bermuda,Sweden,16
Canada,Sweden,4271
United States of America,Sweden,22524
Turkey,Albania,1852
Greece,Albania,29852
Italy,Albania,8405
Canada,Albania,856
United States of America,Albania,2242
Philippines,Andorra,453
Italy,Andorra,488
Portugal,Andorra,11415
Spain,Andorra,21958
Belgium,Andorra,229
France,Andorra,4151
Germany,Andorra,361
Netherlands,Andorra,260
Switzerland,Andorra,85
Denmark,Andorra,119
Sweden,Andorra,52
Morocco,Andorra,501
Australia,Andorra,69
Argentina,Andorra,727
Chile,Andorra,228
Uruguay,Andorra,108
United States of America,Andorra,112
Croatia,Bosnia and Herzegovina,11842
Italy,Bosnia and Herzegovina,107
Montenegro,Bosnia and Herzegovina,4074
Serbia,Bosnia and Herzegovina,9469
Slovenia,Bosnia and Herzegovina,1816
Austria,Bosnia and Herzegovina,193
France,Bosnia and Herzegovina,161
Germany,Bosnia and Herzegovina,513
Hungary,Bosnia and Herzegovina,148
Romania,Bosnia and Herzegovina,376
Russian Federation,Bosnia and Herzegovina,163
Slovakia,Bosnia and Herzegovina,3139
India,Croatia,61
Iran (Islamic Republic of),Croatia,44
Iraq,Croatia,75
Israel,Croatia,50
Jordan,Croatia,62
Lebanon,Croatia,60
State of Palestine,Croatia,39
Syrian Arab Republic,Croatia,166
Turkey,Croatia,79
Indonesia,Croatia,24
Philippines,Croatia,69
China,Croatia,411
Japan,Croatia,51
Republic of Korea,Croatia,24
Kazakhstan,Croatia,61
Albania,Croatia,159
Bosnia and Herzegovina,Croatia,373838
Greece,Croatia,135
Italy,Croatia,2899
Montenegro,Croatia,5707
Portugal,Croatia,46
Serbia,Croatia,47261
Slovenia,Croatia,18085
Spain,Croatia,173
Austria,Croatia,4753
Belgium,Croatia,346
France,Croatia,1625
Germany,Croatia,31185
Luxembourg,Croatia,28
Netherlands,Croatia,746
Switzerland,Croatia,2778
Belarus,Croatia,86
Bulgaria,Croatia,281
Hungary,Croatia,963
Poland,Croatia,680
Republic of Moldova,Croatia,105
Romania,Croatia,460
Russian Federation,Croatia,1210
Slovakia,Croatia,594
Ukraine,Croatia,699
Denmark,Croatia,94
Estonia,Croatia,18
Finland,Croatia,36
Ireland,Croatia,48
Latvia,Croatia,24
Lithuania,Croatia,24
Norway,Croatia,104
Sweden,Croatia,579
Algeria,Croatia,51
Egypt,Croatia,228
Libya,Croatia,138
Morocco,Croatia,26
Sudan,Croatia,60
Nigeria,Croatia,26
South Africa,Croatia,187
Zambia,Croatia,42
Australia,Croatia,1472
New Zealand,Croatia,107
Argentina,Croatia,184
Bolivia (Plurinational State of),Croatia,29
Brazil,Croatia,178
Chile,Croatia,116
Colombia,Croatia,41
Peru,Croatia,79
Venezuela (Bolivarian Republic of),Croatia,50
Mexico,Croatia,36
Canada,Croatia,927
United States of America,Croatia,1492
Spain,Gibraltar,2092
Morocco,Gibraltar,1005
Afghanistan,Greece,11673
Bangladesh,Greece,1862
India,Greece,9893
Iran (Islamic Republic of),Greece,2199
Maldives,Greece,1
Nepal,Greece,63
Pakistan,Greece,8431
Sri Lanka,Greece,865
Armenia,Greece,13923
Azerbaijan,Greece,492
Bahrain,Greece,21
Cyprus,Greece,21057
Georgia,Greece,81272
Iraq,Greece,9909
Israel,Greece,693
Jordan,Greece,791
Kuwait,Greece,252
Lebanon,Greece,1999
Oman,Greece,3
Qatar,Greece,1074
Saudi Arabia,Greece,414
State of Palestine,Greece,1228
Syrian Arab Republic,Greece,23319
Turkey,Greece,32638
United Arab Emirates,Greece,83
Yemen,Greece,267
Cambodia,Greece,19
Indonesia,Greece,431
Lao People's Democratic Republic,Greece,39
Malaysia,Greece,59
Myanmar,Greece,91
Philippines,Greece,8254
Singapore,Greece,79
Thailand,Greece,367
Timor-Leste,Greece,209
Viet Nam,Greece,204
China,Greece,3308
Japan,Greece,495
Mongolia,Greece,6
Republic of Korea,Greece,205
Kazakhstan,Greece,26296
Kyrgyzstan,Greece,533
Tajikistan,Greece,93
Turkmenistan,Greece,112
Uzbekistan,Greece,8083
Albania,Greece,426449
Andorra,Greece,2
Bosnia and Herzegovina,Greece,428
Croatia,Greece,417
Gibraltar,Greece,3
Italy,Greece,6141
Malta,Greece,86
Portugal,Greece,315
Serbia,Greece,4269
Slovenia,Greece,125
Spain,Greece,1149
Austria,Greece,2194
Belgium,Greece,4992
France,Greece,6523
Germany,Greece,111442
Liechtenstein,Greece,8
Luxembourg,Greece,133
Monaco,Greece,42
Netherlands,Greece,3649
Switzerland,Greece,3602
Belarus,Greece,1419
Bulgaria,Greece,71043
Hungary,Greece,1683
Poland,Greece,15264
Republic of Moldova,Greece,9792
Romania,Greece,45020
Russian Federation,Greece,52816
Slovakia,Greece,839
Ukraine,Greece,18962
Denmark,Greece,877
Estonia,Greece,125
Finland,Greece,750
Iceland,Greece,51
Ireland,Greece,574
Isle of Man,Greece,3
Latvia,Greece,342
Lithuania,Greece,530
Norway,Greece,502
Sweden,Greece,5281
Algeria,Greece,390
Egypt,Greece,27549
Libya,Greece,624
Morocco,Greece,2021
Sudan,Greece,1806
Tunisia,Greece,619
Western Sahara,Greece,7
Angola,Greece,11
Cameroon,Greece,441
Central African Republic,Greece,382
Chad,Greece,16
Congo,Greece,1377
Democratic Republic of the Congo,Greece,1101
Equatorial Guinea,Greece,8
Gabon,Greece,6
Sao Tome and Principe,Greece,5
Benin,Greece,6
Burkina Faso,Greece,34
Cabo Verde,Greece,12
Côte d'Ivoire,Greece,121
Gambia,Greece,47
Ghana,Greece,581
Guinea,Greece,169
Guinea-Bissau,Greece,1
Liberia,Greece,29
Mali,Greece,100
Mauritania,Greece,58
Niger,Greece,23
Nigeria,Greece,2784
Saint Helena,Greece,2
Senegal,Greece,623
Sierra Leone,Greece,169
Togo,Greece,21
Botswana,Greece,6
Namibia,Greece,6
South Africa,Greece,6732
Burundi,Greece,128
Comoros,Greece,71
Djibouti,Greece,37
Eritrea,Greece,1055
Ethiopia,Greece,2357
Kenya,Greece,441
Madagascar,Greece,125
Mauritius,Greece,36
Mozambique,Greece,61
Rwanda,Greece,93
Seychelles,Greece,23
Somalia,Greece,529
Uganda,Greece,134
United Republic of Tanzania,Greece,384
Zambia,Greece,231
Zimbabwe,Greece,408
French Polynesia,Greece,8
Samoa,Greece,436
Tuvalu,Greece,9
Australia,Greece,19710
New Zealand,Greece,477
Papua New Guinea,Greece,2
Vanuatu,Greece,68
Palau,Greece,181
Anguilla,Greece,9
Antigua and Barbuda,Greece,28
Bahamas,Greece,20
Barbados,Greece,9
Cuba,Greece,342
Dominica,Greece,16
Dominican Republic,Greece,550
Haiti,Greece,36
Jamaica,Greece,10
Montserrat,Greece,75
Saint Vincent and the Grenadines,Greece,5
Trinidad and Tobago,Greece,15
Argentina,Greece,624
Bolivia (Plurinational State of),Greece,21
Brazil,Greece,2159
Chile,Greece,357
Colombia,Greece,387
Ecuador,Greece,81
Guyana,Greece,9
Paraguay,Greece,76
Peru,Greece,283
Suriname,Greece,7
Uruguay,Greece,108
Venezuela (Bolivarian Republic of),Greece,999
Belize,Greece,3
Costa Rica,Greece,36
El Salvador,Greece,47
Guatemala,Greece,29
Honduras,Greece,47
Mexico,Greece,385
Nicaragua,Greece,155
Panama,Greece,151
Bermuda,Greece,6
Canada,Greece,12289
Greenland,Greece,1
United States of America,Greece,22259
Afghanistan,Italy,11896
Bangladesh,Italy,123894
Bhutan,Italy,39
India,Italy,161364
Iran (Islamic Republic of),Italy,17059
Maldives,Italy,36
Nepal,Italy,2244
Pakistan,Italy,112947
Sri Lanka,Italy,94745
Armenia,Italy,1630
Azerbaijan,Italy,811
Bahrain,Italy,63
Cyprus,Italy,455
Georgia,Italy,15124
Iraq,Italy,4794
Israel,Italy,4034
Jordan,Italy,3051
Kuwait,Italy,646
Lebanon,Italy,7469
Oman,Italy,92
Qatar,Italy,135
Saudi Arabia,Italy,1136
State of Palestine,Italy,597
Syrian Arab Republic,Italy,7076
Turkey,Italy,20558
United Arab Emirates,Italy,498
Yemen,Italy,327
Brunei Darussalam,Italy,36
Cambodia,Italy,1391
Indonesia,Italy,3594
Lao People's Democratic Republic,Italy,260
Malaysia,Italy,659
Myanmar,Italy,488
Philippines,Italy,153280
Singapore,Italy,621
Thailand,Italy,10885
Timor-Leste,Italy,116
Viet Nam,Italy,5909
China,Italy,228231
Japan,Italy,8843
Mongolia,Italy,298
Republic of Korea,Italy,4264
Kazakhstan,Italy,4631
Kyrgyzstan,Italy,1689
Tajikistan,Italy,244
Turkmenistan,Italy,271
Uzbekistan,Italy,2685
Albania,Italy,475196
Andorra,Italy,55
Bosnia and Herzegovina,Italy,12825
Croatia,Italy,24438
Greece,Italy,17120
Holy See,Italy,209
Malta,Italy,1952
Montenegro,Italy,2510
Portugal,Italy,6700
San Marino,Italy,2001
Serbia,Italy,45410
Slovenia,Italy,4768
Spain,Italy,34345
Austria,Italy,16063
Belgium,Italy,47147
France,Italy,132810
Germany,Italy,218158
Liechtenstein,Italy,126
Luxembourg,Italy,4815
Monaco,Italy,1655
Netherlands,Italy,13267
Switzerland,Italy,199233
Belarus,Italy,31526
Bulgaria,Italy,62358
Hungary,Italy,13500
Poland,Italy,118588
Republic of Moldova,Italy,188923
Romania,Italy,1074382
Russian Federation,Italy,83260
Slovakia,Italy,11201
Ukraine,Italy,246367
Denmark,Italy,3196
Estonia,Italy,1524
Finland,Italy,2816
Iceland,Italy,212
Ireland,Italy,3751
Latvia,Italy,3634
Lithuania,Italy,6170
Norway,Italy,1790
Sweden,Italy,6264
Algeria,Italy,22877
Egypt,Italy,122040
Libya,Italy,35852
Morocco,Italy,450557
Sudan,Italy,2994
Tunisia,Italy,109387
Angola,Italy,1911
Cameroon,Italy,13510
Central African Republic,Italy,293
Chad,Italy,551
Congo,Italy,3293
Democratic Republic of the Congo,Italy,6821
Equatorial Guinea,Italy,154
Gabon,Italy,459
Sao Tome and Principe,Italy,79
Benin,Italy,2960
Burkina Faso,Italy,12871
Cabo Verde,Italy,6447
Côte d'Ivoire,Italy,30267
Gambia,Italy,14556
Ghana,Italy,51364
Guinea,Italy,7227
Guinea-Bissau,Italy,1704
Liberia,Italy,1677
Mali,Italy,15181
Mauritania,Italy,834
Niger,Italy,1179
Nigeria,Italy,80235
Senegal,Italy,103744
Sierra Leone,Italy,1673
Togo,Italy,5735
Botswana,Italy,62
Lesotho,Italy,26
Namibia,Italy,95
South Africa,Italy,5868
Burundi,Italy,1134
Comoros,Italy,25
Djibouti,Italy,87
Eritrea,Italy,13034
Ethiopia,Italy,29662
Kenya,Italy,4144
Madagascar,Italy,2602
Malawi,Italy,190
Mauritius,Italy,9173
Mozambique,Italy,907
Rwanda,Italy,815
Seychelles,Italy,956
Somalia,Italy,12585
Uganda,Italy,1084
United Republic of Tanzania,Italy,1786
Zambia,Italy,902
Zimbabwe,Italy,905
Samoa,Italy,61
Tonga,Italy,20
Tuvalu,Italy,4
Australia,Italy,20217
New Zealand,Italy,904
Fiji,Italy,42
Papua New Guinea,Italy,43
Solomon Islands,Italy,6
Vanuatu,Italy,21
Kiribati,Italy,3
Nauru,Italy,5
Palau,Italy,5
Antigua and Barbuda,Italy,23
Bahamas,Italy,114
Barbados,Italy,47
Cuba,Italy,37307
Dominica,Italy,316
Dominican Republic,Italy,46127
Grenada,Italy,16
Haiti,Italy,792
Jamaica,Italy,383
Saint Kitts and Nevis,Italy,10
Saint Lucia,Italy,21
Saint Vincent and the Grenadines,Italy,16
Trinidad and Tobago,Italy,169
Argentina,Italy,71880
Bolivia (Plurinational State of),Italy,15794
Brazil,Italy,115970
Chile,Italy,12775
Colombia,Italy,40769
Ecuador,Italy,85272
Guyana,Italy,73
Paraguay,Italy,2862
Peru,Italy,117189
Suriname,Italy,61
Uruguay,Italy,7446
Venezuela (Bolivarian Republic of),Italy,53007
Belize,Italy,27
Costa Rica,Italy,1619
El Salvador,Italy,14682
Guatemala,Italy,2299
Honduras,Italy,2880
Mexico,Italy,9441
Nicaragua,Italy,1311
Panama,Italy,1094
Canada,Italy,25716
United States of America,Italy,54184
Bangladesh,Malta,17
India,Malta,587
Iran (Islamic Republic of),Malta,66
Pakistan,Malta,408
Sri Lanka,Malta,37
Armenia,Malta,61
Cyprus,Malta,98
Georgia,Malta,88
Iraq,Malta,183
Israel,Malta,24
Jordan,Malta,87
Kuwait,Malta,127
Lebanon,Malta,143
Saudi Arabia,Malta,58
State of Palestine,Malta,90
Syrian Arab Republic,Malta,2401
Turkey,Malta,513
United Arab Emirates,Malta,56
Indonesia,Malta,48
Malaysia,Malta,87
Philippines,Malta,1071
Singapore,Malta,67
Thailand,Malta,238
China,Malta,798
Japan,Malta,100
Uzbekistan,Malta,43
Albania,Malta,171
Bosnia and Herzegovina,Malta,366
Croatia,Malta,162
Greece,Malta,171
Italy,Malta,3495
Portugal,Malta,127
Serbia,Malta,1232
Slovenia,Malta,46
Spain,Malta,337
Austria,Malta,246
Belgium,Malta,371
France,Malta,961
Germany,Malta,2199
Netherlands,Malta,950
Switzerland,Malta,230
Belarus,Malta,14
Bulgaria,Malta,2021
Hungary,Malta,321
Poland,Malta,555
Republic of Moldova,Malta,75
Romania,Malta,1516
Russian Federation,Malta,2122
Slovakia,Malta,227
Ukraine,Malta,643
Denmark,Malta,292
Finland,Malta,175
Ireland,Malta,608
Latvia,Malta,171
Lithuania,Malta,98
Norway,Malta,146
Sweden,Malta,1040
Algeria,Malta,116
Egypt,Malta,1045
Libya,Malta,2815
Morocco,Malta,498
Sudan,Malta,300
Tunisia,Malta,719
Ghana,Malta,150
Niger,Malta,82
Nigeria,Malta,760
South Africa,Malta,388
Eritrea,Malta,1499
Ethiopia,Malta,766
Kenya,Malta,72
Somalia,Malta,3037
Zimbabwe,Malta,79
Australia,Malta,9691
New Zealand,Malta,95
Trinidad and Tobago,Malta,27
Argentina,Malta,22
Brazil,Malta,214
Peru,Malta,61
Canada,Malta,3937
United States of America,Malta,2690
Turkey,Montenegro,87
Albania,Montenegro,2763
Bosnia and Herzegovina,Montenegro,32081
Croatia,Montenegro,15517
Greece,Montenegro,56
Italy,Montenegro,209
Serbia,Montenegro,8828
Slovenia,Montenegro,1622
Austria,Montenegro,257
France,Montenegro,447
Germany,Montenegro,1882
Luxembourg,Montenegro,100
Netherlands,Montenegro,155
Switzerland,Montenegro,212
Bulgaria,Montenegro,78
Hungary,Montenegro,47
Poland,Montenegro,98
Romania,Montenegro,105
Russian Federation,Montenegro,928
Slovakia,Montenegro,56
Ukraine,Montenegro,141
Denmark,Montenegro,97
Sweden,Montenegro,151
Australia,Montenegro,137
Canada,Montenegro,69
United States of America,Montenegro,318
Bangladesh,Portugal,1494
India,Portugal,7941
Iran (Islamic Republic of),Portugal,657
Nepal,Portugal,5884
Pakistan,Portugal,1967
Sri Lanka,Portugal,77
Armenia,Portugal,101
Azerbaijan,Portugal,66
Cyprus,Portugal,29
Georgia,Portugal,1088
Iraq,Portugal,229
Israel,Portugal,344
Jordan,Portugal,190
Lebanon,Portugal,219
Syrian Arab Republic,Portugal,473
Turkey,Portugal,701
Indonesia,Portugal,251
Malaysia,Portugal,49
Philippines,Portugal,482
Singapore,Portugal,28
Thailand,Portugal,1487
Timor-Leste,Portugal,1746
Viet Nam,Portugal,53
China,Portugal,10638
Japan,Portugal,314
Republic of Korea,Portugal,131
Kazakhstan,Portugal,886
Uzbekistan,Portugal,893
Albania,Portugal,50
Andorra,Portugal,378
Bosnia and Herzegovina,Portugal,42
Croatia,Portugal,82
Greece,Portugal,189
Italy,Portugal,2772
Malta,Portugal,43
Montenegro,Portugal,78
Serbia,Portugal,178
Slovenia,Portugal,55
Spain,Portugal,16112
Austria,Portugal,512
Belgium,Portugal,3479
France,Portugal,92335
Germany,Portugal,27362
Liechtenstein,Portugal,205
Luxembourg,Portugal,3992
Netherlands,Portugal,4027
Switzerland,Portugal,16458
Belarus,Portugal,962
Bulgaria,Portugal,5267
Hungary,Portugal,404
Poland,Portugal,990
Republic of Moldova,Portugal,20061
Romania,Portugal,23149
Russian Federation,Portugal,5770
Slovakia,Portugal,93
Ukraine,Portugal,47323
Denmark,Portugal,401
Estonia,Portugal,130
Finland,Portugal,339
Iceland,Portugal,28
Ireland,Portugal,1587
Latvia,Portugal,209
Lithuania,Portugal,370
Norway,Portugal,336
Sweden,Portugal,816
Algeria,Portugal,233
Egypt,Portugal,427
Libya,Portugal,96
Morocco,Portugal,2001
Tunisia,Portugal,139
Angola,Portugal,158958
Cameroon,Portugal,74
Congo,Portugal,482
Democratic Republic of the Congo,Portugal,1846
Equatorial Guinea,Portugal,224
Gabon,Portugal,575
Sao Tome and Principe,Portugal,18219
Benin,Portugal,33
Cabo Verde,Portugal,60543
Côte d'Ivoire,Portugal,132
Gambia,Portugal,115
Ghana,Portugal,195
Guinea,Portugal,4576
Guinea-Bissau,Portugal,28905
Liberia,Portugal,28
Mali,Portugal,114
Mauritania,Portugal,40
Nigeria,Portugal,269
Senegal,Portugal,2113
Sierra Leone,Portugal,53
Togo,Portugal,75
South Africa,Portugal,11215
Ethiopia,Portugal,30
Kenya,Portugal,102
Madagascar,Portugal,26
Malawi,Portugal,464
Mozambique,Portugal,71421
Uganda,Portugal,27
United Republic of Tanzania,Portugal,69
Zimbabwe,Portugal,1164
Australia,Portugal,1222
New Zealand,Portugal,44
Cuba,Portugal,1648
Dominican Republic,Portugal,137
Jamaica,Portugal,26
Argentina,Portugal,1342
Bolivia (Plurinational State of),Portugal,216
Brazil,Portugal,136526
Chile,Portugal,197
Colombia,Portugal,654
Ecuador,Portugal,454
Paraguay,Portugal,53
Peru,Portugal,289
Uruguay,Portugal,228
Venezuela (Bolivarian Republic of),Portugal,24584
El Salvador,Portugal,86
Guatemala,Portugal,30
Mexico,Portugal,268
Panama,Portugal,35
Canada,Portugal,7398
United States of America,Portugal,7075
Albania,San Marino,39
Italy,San Marino,4727
France,San Marino,30
Poland,San Marino,32
Romania,San Marino,143
Russian Federation,San Marino,38
Ukraine,San Marino,68
Argentina,San Marino,90
Brazil,San Marino,30
India,Serbia,299
Iran (Islamic Republic of),Serbia,66
Armenia,Serbia,160
Cyprus,Serbia,175
Georgia,Serbia,48
Iraq,Serbia,178
Israel,Serbia,110
Jordan,Serbia,100
Kuwait,Serbia,68
Lebanon,Serbia,45
State of Palestine,Serbia,77
Syrian Arab Republic,Serbia,124
Turkey,Serbia,394
United Arab Emirates,Serbia,24
Indonesia,Serbia,32
Philippines,Serbia,43
China,Serbia,1791
Japan,Serbia,39
Republic of Korea,Serbia,26
Kazakhstan,Serbia,98
Turkmenistan,Serbia,29
Uzbekistan,Serbia,81
Albania,Serbia,474
Bosnia and Herzegovina,Serbia,341347
Croatia,Serbia,287762
Greece,Serbia,928
Italy,Serbia,1953
Malta,Serbia,53
Montenegro,Serbia,72359
Portugal,Serbia,39
Slovenia,Serbia,11104
Spain,Serbia,160
Austria,Serbia,7109
Belgium,Serbia,220
France,Serbia,5473
Germany,Serbia,16339
Luxembourg,Serbia,91
Netherlands,Serbia,763
Switzerland,Serbia,2901
Belarus,Serbia,136
Bulgaria,Serbia,1152
Hungary,Serbia,1828
Poland,Serbia,674
Republic of Moldova,Serbia,233
Romania,Serbia,3664
Russian Federation,Serbia,2990
Slovakia,Serbia,483
Ukraine,Serbia,1294
Denmark,Serbia,185
Finland,Serbia,34
Ireland,Serbia,52
Lithuania,Serbia,28
Norway,Serbia,140
Sweden,Serbia,1209
Algeria,Serbia,53
Egypt,Serbia,78
Libya,Serbia,379
Morocco,Serbia,33
Tunisia,Serbia,40
Ghana,Serbia,29
South Africa,Serbia,143
Zambia,Serbia,57
Zimbabwe,Serbia,28
Australia,Serbia,685
New Zealand,Serbia,24
Cuba,Serbia,29
Argentina,Serbia,49
Brazil,Serbia,86
Peru,Serbia,49
Venezuela (Bolivarian Republic of),Serbia,37
Mexico,Serbia,26
Canada,Serbia,621
United States of America,Serbia,1306
Afghanistan,Slovenia,40
Bangladesh,Slovenia,12
India,Slovenia,168
Iran (Islamic Republic of),Slovenia,125
Nepal,Slovenia,20
Pakistan,Slovenia,38
Sri Lanka,Slovenia,17
Armenia,Slovenia,18
Azerbaijan,Slovenia,21
Cyprus,Slovenia,11
Georgia,Slovenia,27
Iraq,Slovenia,78
Israel,Slovenia,38
Jordan,Slovenia,58
Kuwait,Slovenia,13
Lebanon,Slovenia,25
Oman,Slovenia,1
Qatar,Slovenia,3
Saudi Arabia,Slovenia,16
State of Palestine,Slovenia,3
Syrian Arab Republic,Slovenia,108
Turkey,Slovenia,152
United Arab Emirates,Slovenia,12
Yemen,Slovenia,14
Cambodia,Slovenia,6
Indonesia,Slovenia,56
Malaysia,Slovenia,7
Philippines,Slovenia,140
Singapore,Slovenia,9
Thailand,Slovenia,255
Viet Nam,Slovenia,23
China,Slovenia,944
Japan,Slovenia,92
Mongolia,Slovenia,6
Kazakhstan,Slovenia,160
Kyrgyzstan,Slovenia,15
Tajikistan,Slovenia,6
Turkmenistan,Slovenia,13
Uzbekistan,Slovenia,65
Albania,Slovenia,127
Bosnia and Herzegovina,Slovenia,104738
Croatia,Slovenia,45612
Greece,Slovenia,109
Italy,Slovenia,4027
Malta,Slovenia,7
Montenegro,Slovenia,3362
Portugal,Slovenia,59
Serbia,Slovenia,24601
Spain,Slovenia,182
Austria,Slovenia,2702
Belgium,Slovenia,299
France,Slovenia,1131
Germany,Slovenia,7361
Liechtenstein,Slovenia,8
Luxembourg,Slovenia,37
Netherlands,Slovenia,334
Switzerland,Slovenia,951
Belarus,Slovenia,166
Bulgaria,Slovenia,1157
Hungary,Slovenia,405
Poland,Slovenia,385
Republic of Moldova,Slovenia,347
Romania,Slovenia,460
Russian Federation,Slovenia,2780
Slovakia,Slovenia,549
Ukraine,Slovenia,2347
Denmark,Slovenia,54
Estonia,Slovenia,24
Finland,Slovenia,38
Iceland,Slovenia,6
Ireland,Slovenia,59
Latvia,Slovenia,49
Lithuania,Slovenia,45
Norway,Slovenia,16
Sweden,Slovenia,320
Algeria,Slovenia,33
Egypt,Slovenia,118
Libya,Slovenia,45
Morocco,Slovenia,27
Sudan,Slovenia,12
Tunisia,Slovenia,69
Western Sahara,Slovenia,2
Angola,Slovenia,3
Cameroon,Slovenia,15
Central African Republic,Slovenia,2
Chad,Slovenia,1
Congo,Slovenia,7
Democratic Republic of the Congo,Slovenia,13
Gabon,Slovenia,1
Benin,Slovenia,1
Burkina Faso,Slovenia,6
Côte d'Ivoire,Slovenia,3
Gambia,Slovenia,18
Ghana,Slovenia,57
Guinea,Slovenia,6
Guinea-Bissau,Slovenia,22
Liberia,Slovenia,10
Mali,Slovenia,4
Nigeria,Slovenia,62
Senegal,Slovenia,3
Sierra Leone,Slovenia,5
Togo,Slovenia,1
Botswana,Slovenia,1
Namibia,Slovenia,3
South Africa,Slovenia,56
Burundi,Slovenia,4
Eritrea,Slovenia,13
Ethiopia,Slovenia,14
Kenya,Slovenia,28
Madagascar,Slovenia,17
Malawi,Slovenia,2
Mauritius,Slovenia,8
Mozambique,Slovenia,5
Rwanda,Slovenia,2
Somalia,Slovenia,27
Uganda,Slovenia,5
United Republic of Tanzania,Slovenia,3
Zambia,Slovenia,6
Zimbabwe,Slovenia,15
Australia,Slovenia,359
Cuba,Slovenia,76
Dominican Republic,Slovenia,186
Haiti,Slovenia,2
Jamaica,Slovenia,7
Argentina,Slovenia,405
Brazil,Slovenia,145
Chile,Slovenia,34
Colombia,Slovenia,48
Ecuador,Slovenia,11
Peru,Slovenia,58
Uruguay,Slovenia,15
Belize,Slovenia,4
Costa Rica,Slovenia,3
Guatemala,Slovenia,1
Honduras,Slovenia,4
Mexico,Slovenia,72
Nicaragua,Slovenia,4
Canada,Slovenia,376
United States of America,Slovenia,743
Afghanistan,Spain,474
Bangladesh,Spain,10986
India,Spain,37857
Iran (Islamic Republic of),Spain,6100
Nepal,Spain,3249
Pakistan,Spain,55043
Sri Lanka,Spain,650
Armenia,Spain,9860
Azerbaijan,Spain,638
Bahrain,Spain,58
Cyprus,Spain,379
Georgia,Spain,9076
Iraq,Spain,1895
Israel,Spain,2961
Jordan,Spain,2342
Kuwait,Spain,500
Lebanon,Spain,3461
Oman,Spain,52
Qatar,Spain,94
Saudi Arabia,Spain,875
Syrian Arab Republic,Spain,6123
Turkey,Spain,4112
United Arab Emirates,Spain,337
Yemen,Spain,144
Brunei Darussalam,Spain,22
Cambodia,Spain,98
Indonesia,Spain,2007
Lao People's Democratic Republic,Spain,194
Malaysia,Spain,623
Myanmar,Spain,90
Philippines,Spain,46322
Singapore,Spain,521
Thailand,Spain,2159
Viet Nam,Spain,1693
China,Spain,164695
Japan,Spain,6349
Mongolia,Spain,434
Republic of Korea,Spain,4340
Kazakhstan,Spain,1861
Kyrgyzstan,Spain,345
Tajikistan,Spain,87
Turkmenistan,Spain,62
Uzbekistan,Spain,665
Albania,Spain,2008
Andorra,Spain,6113
Bosnia and Herzegovina,Spain,2195
Croatia,Spain,1744
Greece,Spain,4125
Italy,Spain,125820
Malta,Spain,323
Montenegro,Spain,173
Portugal,Spain,109184
San Marino,Spain,38
Serbia,Spain,4041
Slovenia,Spain,1359
Austria,Spain,9163
Belgium,Spain,47148
France,Spain,209344
Germany,Spain,199117
Liechtenstein,Spain,119
Luxembourg,Spain,1476
Monaco,Spain,243
Netherlands,Spain,48248
Switzerland,Spain,63515
Belarus,Spain,4026
Bulgaria,Spain,121435
Hungary,Spain,9633
Poland,Spain,62811
Republic of Moldova,Spain,19031
Romania,Spain,622555
Russian Federation,Spain,87373
Slovakia,Spain,7560
Ukraine,Spain,94120
Denmark,Spain,11640
Estonia,Spain,1942
Finland,Spain,12749
Iceland,Spain,1162
Ireland,Spain,15225
Latvia,Spain,4131
Lithuania,Spain,15971
Norway,Spain,15786
Sweden,Spain,19732
Algeria,Spain,57140
