origin,destination,count
Puerto Rico,Norway,13
Trinidad and Tobago,Norway,265
Argentina,Norway,533
Bolivia (Plurinational State of),Norway,263
Brazil,Norway,1260
Chile,Norway,5444
Colombia,Norway,3230
Ecuador,Norway,376
Guyana,Norway,78
Paraguay,Norway,74
Peru,Norway,548
Suriname,Norway,17
Uruguay,Norway,163
Venezuela (Bolivarian Republic of),Norway,178
Costa Rica,Norway,177
El Salvador,Norway,108
Guatemala,Norway,285
Honduras,Norway,61
Mexico,Norway,380
Nicaragua,Norway,98
Panama,Norway,27
Canada,Norway,2242
Greenland,Norway,184
United States of America,Norway,14956
Afghanistan,Sweden,4287
Bangladesh,Sweden,2937
Bhutan,Sweden,10
India,Sweden,11110
Iran (Islamic Republic of),Sweden,51101
Maldives,Sweden,7
Nepal,Sweden,154
Pakistan,Sweden,3100
Sri Lanka,Sweden,5854
Armenia,Sweden,341
Azerbaijan,Sweden,189
Bahrain,Sweden,54
Cyprus,Sweden,453
Georgia,Sweden,132
Iraq,Sweden,49372
Israel,Sweden,1517
Jordan,Sweden,1068
Kuwait,Sweden,809
Lebanon,Sweden,20038
Oman,Sweden,7
Qatar,Sweden,23
Saudi Arabia,Sweden,836
State of Palestine,Sweden,1018
Syrian Arab Republic,Sweden,14162
Turkey,Sweden,31894
United Arab Emirates,Sweden,351
Yemen,Sweden,173
Cambodia,Sweden,324
Indonesia,Sweden,1624
Lao People's Democratic Republic,Sweden,362
Malaysia,Sweden,961
Myanmar,Sweden,125
Philippines,Sweden,5460
Singapore,Sweden,509
Thailand,Sweden,10353
Viet Nam,Sweden,10898
China,Sweden,8150
Japan,Sweden,2283
Mongolia,Sweden,39
Republic of Korea,Sweden,9170
Kazakhstan,Sweden,173
Kyrgyzstan,Sweden,46
Tajikistan,Sweden,65
Turkmenistan,Sweden,56
Uzbekistan,Sweden,155
Albania,Sweden,374
Andorra,Sweden,1
Bosnia and Herzegovina,Sweden,51526
Croatia,Sweden,5229
Greece,Sweden,10851
Italy,Sweden,6337
Malta,Sweden,87
Portugal,Sweden,2514
San Marino,Sweden,6
Slovenia,Sweden,683
Spain,Sweden,5079
Austria,Sweden,6021
Belgium,Sweden,1201
France,Sweden,5602
Germany,Sweden,38155
Liechtenstein,Sweden,2
Luxembourg,Sweden,120
Monaco,Sweden,15
Netherlands,Sweden,4532
Switzerland,Sweden,2389
Belarus,Sweden,449
Bulgaria,Sweden,3508
Hungary,Sweden,14127
Poland,Sweden,40123
Republic of Moldova,Sweden,74
Romania,Sweden,11776
Russian Federation,Sweden,6523
Slovakia,Sweden,243
Ukraine,Sweden,1459
Denmark,Sweden,38190
Estonia,Sweden,10253
Finland,Sweden,195447
Iceland,Sweden,3530
Ireland,Sweden,1108
Latvia,Sweden,2305
Lithuania,Sweden,785
Norway,Sweden,42464
Algeria,Sweden,1681
Egypt,Sweden,2085
Libya,Sweden,374
Morocco,Sweden,4492
Sudan,Sweden,710
Tunisia,Sweden,2728
Angola,Sweden,433
Cameroon,Sweden,108
Central African Republic,Sweden,11
Chad,Sweden,28
Congo,Sweden,160
Democratic Republic of the Congo,Sweden,999
Equatorial Guinea,Sweden,11
Gabon,Sweden,4
Sao Tome and Principe,Sweden,7
Benin,Sweden,22
Burkina Faso,Sweden,34
Cabo Verde,Sweden,294
Côte d'Ivoire,Sweden,315
Gambia,Sweden,2501
Ghana,Sweden,981
Guinea,Sweden,112
Guinea-Bissau,Sweden,78
Liberia,Sweden,558
Mali,Sweden,51
Mauritania,Sweden,20
Niger,Sweden,12
Nigeria,Sweden,701
Senegal,Sweden,230
Sierra Leone,Sweden,217
Togo,Sweden,232
Botswana,Sweden,49
Lesotho,Sweden,21
Namibia,Sweden,48
South Africa,Sweden,1016
Burundi,Sweden,83
Comoros,Sweden,9
Djibouti,Sweden,57
Eritrea,Sweden,3054
Ethiopia,Sweden,11907
Kenya,Sweden,1267
Madagascar,Sweden,73
Malawi,Sweden,40
Mauritius,Sweden,133
Mozambique,Sweden,196
Rwanda,Sweden,113
Seychelles,Sweden,47
Somalia,Sweden,13082
Uganda,Sweden,2393
United Republic of Tanzania,Sweden,846
Zambia,Sweden,245
Zimbabwe,Sweden,254
Samoa,Sweden,17
Tonga,Sweden,20
Australia,Sweden,2240
New Zealand,Sweden,636
Fiji,Sweden,36
Papua New Guinea,Sweden,23
Solomon Islands,Sweden,2
Kiribati,Sweden,4
Nauru,Sweden,2
Palau,Sweden,1
Antigua and Barbuda,Sweden,6
Bahamas,Sweden,16
Barbados,Sweden,101
British Virgin Islands,Sweden,1
Cuba,Sweden,1489
Dominica,Sweden,46
Dominican Republic,Sweden,245
Grenada,Sweden,40
Haiti,Sweden,107
Jamaica,Sweden,195
Saint Kitts and Nevis,Sweden,2
Saint Lucia,Sweden,29
Saint Vincent and the Grenadines,Sweden,12
Trinidad and Tobago,Sweden,234
Argentina,Sweden,2435
Bolivia (Plurinational State of),Sweden,2349
Brazil,Sweden,3496
Chile,Sweden,26842
Colombia,Sweden,7317
Ecuador,Sweden,950
Guyana,Sweden,106
Paraguay,Sweden,130
Peru,Sweden,4531
Suriname,Sweden,21
Uruguay,Sweden,2227
Venezuela (Bolivarian Republic of),Sweden,449
Belize,Sweden,5
Costa Rica,Sweden,207
El Salvador,Sweden,2332
Guatemala,Sweden,658
Honduras,Sweden,210
Mexico,Sweden,1079
Nicaragua,Sweden,404
Panama,Sweden,201
Canada,Sweden,2280
United States of America,Sweden,14413
Turkey,Albania,2892
Greece,Albania,46575
Italy,Albania,13113
Canada,Albania,1337
United States of America,Albania,3498
Philippines,Andorra,297
Italy,Andorra,151
Portugal,Andorra,6771
Spain,Andorra,26841
Belgium,Andorra,241
France,Andorra,4298
Germany,Andorra,355
Netherlands,Andorra,229
Switzerland,Andorra,74
Denmark,Andorra,138
Sweden,Andorra,49
Morocco,Andorra,471
Australia,Andorra,41
Argentina,Andorra,151
Chile,Andorra,58
Uruguay,Andorra,77
United States of America,Andorra,89
Croatia,Bosnia and Herzegovina,33326
Italy,Bosnia and Herzegovina,213
Montenegro,Bosnia and Herzegovina,5675
Serbia,Bosnia and Herzegovina,26662
Slovenia,Bosnia and Herzegovina,3363
Austria,Bosnia and Herzegovina,273
France,Bosnia and Herzegovina,217
Germany,Bosnia and Herzegovina,807
Hungary,Bosnia and Herzegovina,240
Romania,Bosnia and Herzegovina,424
Russian Federation,Bosnia and Herzegovina,185
Slovakia,Bosnia and Herzegovina,6791
Albania,Croatia,157
Bosnia and Herzegovina,Croatia,430399
Greece,Croatia,128
Italy,Croatia,1609
Portugal,Croatia,25
Slovenia,Croatia,20724
Spain,Croatia,59
Austria,Croatia,1461
Belgium,Croatia,197
France,Croatia,401
Germany,Croatia,7773
Luxembourg,Croatia,13
Netherlands,Croatia,241
Switzerland,Croatia,712
Bulgaria,Croatia,262
Hungary,Croatia,971
Poland,Croatia,595
Romania,Croatia,314
Slovakia,Croatia,529
Denmark,Croatia,27
Estonia,Croatia,5
Finland,Croatia,24
Ireland,Croatia,10
Latvia,Croatia,21
Lithuania,Croatia,17
Norway,Croatia,30
Sweden,Croatia,244
Australia,Croatia,753
New Zealand,Croatia,55
Argentina,Croatia,171
Brazil,Croatia,103
Chile,Croatia,87
Peru,Croatia,41
Venezuela (Bolivarian Republic of),Croatia,24
Mexico,Croatia,15
Canada,Croatia,413
United States of America,Croatia,835
Spain,Gibraltar,2077
Morocco,Gibraltar,1107
Afghanistan,Greece,331
Bangladesh,Greece,4694
Bhutan,Greece,3
India,Greece,6983
Iran (Islamic Republic of),Greece,1279
Maldives,Greece,4
Nepal,Greece,14
Pakistan,Greece,10780
Sri Lanka,Greece,811
Armenia,Greece,8899
Azerbaijan,Greece,387
Bahrain,Greece,26
Cyprus,Greece,22334
Georgia,Greece,71047
Iraq,Greece,6875
Israel,Greece,667
Jordan,Greece,813
Kuwait,Greece,147
Lebanon,Greece,2207
Oman,Greece,3
Qatar,Greece,12
Saudi Arabia,Greece,456
State of Palestine,Greece,392
Syrian Arab Republic,Greece,5996
Turkey,Greece,75879
United Arab Emirates,Greece,77
Yemen,Greece,25
Cambodia,Greece,10
Indonesia,Greece,259
Lao People's Democratic Republic,Greece,6
Malaysia,Greece,47
Myanmar,Greece,21
Philippines,Greece,6061
Singapore,Greece,70
Thailand,Greece,322
Timor-Leste,Greece,6
Viet Nam,Greece,224
China,Greece,560
Japan,Greece,555
Mongolia,Greece,12
Republic of Korea,Greece,202
Kazakhstan,Greece,24182
Kyrgyzstan,Greece,211
Tajikistan,Greece,66
Turkmenistan,Greece,97
Uzbekistan,Greece,5167
Albania,Greece,400253
Andorra,Greece,4
Bosnia and Herzegovina,Greece,363
Croatia,Greece,355
Gibraltar,Greece,12
Holy See,Greece,8
Italy,Greece,5876
Malta,Greece,99
Portugal,Greece,289
San Marino,Greece,9
Serbia,Greece,5057
Slovenia,Greece,107
Spain,Greece,963
Austria,Greece,2232
Belgium,Greece,4629
France,Greece,6549
Germany,Greece,100521
Liechtenstein,Greece,6
Luxembourg,Greece,98
Monaco,Greece,22
Netherlands,Greece,3056
Switzerland,Greece,3535
Belarus,Greece,564
Bulgaria,Greece,38534
Hungary,Greece,1572
Poland,Greece,15330
Republic of Moldova,Greece,6297
Romania,Greece,26311
Russian Federation,Greece,72032
Slovakia,Greece,407
Ukraine,Greece,16512
Channel Islands,Greece,4
Denmark,Greece,813
Estonia,Greece,60
Finland,Greece,841
Iceland,Greece,32
Ireland,Greece,494
Isle of Man,Greece,12
Latvia,Greece,56
Lithuania,Greece,167
Norway,Greece,455
Sweden,Greece,5380
Algeria,Greece,317
Egypt,Greece,32396
Libya,Greece,587
Morocco,Greece,795
Sudan,Greece,1404
Tunisia,Greece,291
Western Sahara,Greece,4
Angola,Greece,19
Cameroon,Greece,434
Central African Republic,Greece,91
Chad,Greece,24
Congo,Greece,843
Democratic Republic of the Congo,Greece,1215
Gabon,Greece,45
Sao Tome and Principe,Greece,4
Benin,Greece,9
Burkina Faso,Greece,7
Cabo Verde,Greece,34
Côte d'Ivoire,Greece,116
Gambia,Greece,44
Ghana,Greece,403
Guinea,Greece,24
Guinea-Bissau,Greece,7
Liberia,Greece,21
Mali,Greece,17
Mauritania,Greece,5
Niger,Greece,75
Nigeria,Greece,1872
Saint Helena,Greece,13
Senegal,Greece,46
Sierra Leone,Greece,258
Togo,Greece,14
Botswana,Greece,3
Lesotho,Greece,2
Namibia,Greece,7
South Africa,Greece,5497
Burundi,Greece,137
Djibouti,Greece,24
Eritrea,Greece,99
Ethiopia,Greece,2484
Kenya,Greece,365
Madagascar,Greece,140
Mauritius,Greece,52
Mozambique,Greece,65
Réunion,Greece,6
Rwanda,Greece,125
Seychelles,Greece,33
Somalia,Greece,66
Uganda,Greece,93
United Republic of Tanzania,Greece,398
Zambia,Greece,240
Zimbabwe,Greece,450
American Samoa,Greece,14
Cook Islands,Greece,5
French Polynesia,Greece,16
Samoa,Greece,6
Tokelau,Greece,2
Tuvalu,Greece,77
Wallis and Futuna Islands,Greece,26
Australia,Greece,20267
New Zealand,Greece,501
Fiji,Greece,9
Papua New Guinea,Greece,1
Solomon Islands,Greece,19
Vanuatu,Greece,5
Guam,Greece,3
Northern Mariana Islands,Greece,4
Palau,Greece,12
Anguilla,Greece,17
Antigua and Barbuda,Greece,14
Aruba,Greece,92
Bahamas,Greece,21
Barbados,Greece,8
British Virgin Islands,Greece,8
Cayman Islands,Greece,10
Cuba,Greece,208
Dominica,Greece,398
Dominican Republic,Greece,169
Grenada,Greece,6
Guadeloupe,Greece,20
Haiti,Greece,32
Jamaica,Greece,65
Montserrat,Greece,2
Puerto Rico,Greece,20
Saint Kitts and Nevis,Greece,6
Saint Vincent and the Grenadines,Greece,114
Trinidad and Tobago,Greece,10
United States Virgin Islands,Greece,15
Argentina,Greece,626
Bolivia (Plurinational State of),Greece,18
Brazil,Greece,2094
Chile,Greece,391
Colombia,Greece,385
Ecuador,Greece,46
French Guiana,Greece,4
Guyana,Greece,12
Paraguay,Greece,56
Peru,Greece,168
Suriname,Greece,2
Uruguay,Greece,119
Venezuela (Bolivarian Republic of),Greece,859
Belize,Greece,2
Costa Rica,Greece,27
El Salvador,Greece,34
Guatemala,Greece,33
Honduras,Greece,33
Mexico,Greece,360
Nicaragua,Greece,30
Panama,Greece,137
Bermuda,Greece,6
Canada,Greece,12366
Greenland,Greece,8
Saint Pierre and Miquelon,Greece,41
United States of America,Greece,22885
Afghanistan,Italy,201
Bangladesh,Italy,23300
Bhutan,Italy,36
India,Italy,43109
Iran (Islamic Republic of),Italy,8971
Maldives,Italy,11
Nepal,Italy,195
Pakistan,Italy,24765
Sri Lanka,Italy,41977
Armenia,Italy,279
Azerbaijan,Italy,98
Bahrain,Italy,3
Cyprus,Italy,195
Georgia,Italy,317
Iraq,Italy,1498
Israel,Italy,2553
Jordan,Italy,2973
Kuwait,Italy,106
Lebanon,Italy,4149
Oman,Italy,40
Qatar,Italy,2
Saudi Arabia,Italy,92
State of Palestine,Italy,373
Syrian Arab Republic,Italy,3399
Turkey,Italy,9618
United Arab Emirates,Italy,19
Yemen,Italy,227
Brunei Darussalam,Italy,5
Cambodia,Italy,292
Indonesia,Italy,1227
Lao People's Democratic Republic,Italy,179
Malaysia,Italy,339
Myanmar,Italy,165
Philippines,Italy,85612
Singapore,Italy,208
Thailand,Italy,3842
Timor-Leste,Italy,44
Viet Nam,Italy,2017
China,Italy,74865
Japan,Italy,7130
Mongolia,Italy,57
Republic of Korea,Italy,3896
Kazakhstan,Italy,542
Kyrgyzstan,Italy,79
Tajikistan,Italy,30
Turkmenistan,Italy,44
Uzbekistan,Italy,1161
Albania,Italy,274408
Andorra,Italy,19
Bosnia and Herzegovina,Italy,26839
Croatia,Italy,29115
Greece,Italy,10037
Holy See,Italy,33
Malta,Italy,1137
Montenegro,Italy,6055
Portugal,Italy,5245
San Marino,Italy,3105
Serbia,Italy,78207
Slovenia,Italy,4828
Spain,Italy,19545
Austria,Italy,10099
Belgium,Italy,9092
France,Italy,46478
Germany,Italy,55640
Liechtenstein,Italy,38
Luxembourg,Italy,628
Monaco,Italy,203
Netherlands,Italy,9831
Switzerland,Italy,22130
Belarus,Italy,1674
Bulgaria,Italy,10400
Hungary,Italy,5052
Poland,Italy,43160
Republic of Moldova,Italy,6658
Romania,Italy,118736
Russian Federation,Italy,14816
Slovakia,Italy,3273
Ukraine,Italy,13711
Denmark,Italy,2610
Estonia,Italy,392
Finland,Italy,2210
Iceland,Italy,227
Ireland,Italy,2307
Latvia,Italy,636
Lithuania,Italy,580
Norway,Italy,975
Sweden,Italy,4038
Algeria,Italy,15810
Egypt,Italy,43336
Libya,Italy,3371
Morocco,Italy,285569
Sudan,Italy,813
Tunisia,Italy,75563
Angola,Italy,1744
Cameroon,Italy,3468
Central African Republic,Italy,63
Chad,Italy,124
Congo,Italy,3287
Democratic Republic of the Congo,Italy,2031
Equatorial Guinea,Italy,60
Gabon,Italy,136
Sao Tome and Principe,Italy,43
Benin,Italy,1205
Burkina Faso,Italy,4866
Cabo Verde,Italy,5037
Côte d'Ivoire,Italy,12341
Gambia,Italy,641
Ghana,Italy,34369
Guinea,Italy,1276
Guinea-Bissau,Italy,268
Liberia,Italy,212
Mali,Italy,501
Mauritania,Italy,385
Niger,Italy,168
Nigeria,Italy,26781
Senegal,Italy,49429
Sierra Leone,Italy,818
Togo,Italy,1395
Botswana,Italy,10
Lesotho,Italy,6
Namibia,Italy,35
South Africa,Italy,1238
Burundi,Italy,553
Comoros,Italy,11
Djibouti,Italy,22
Eritrea,Italy,7417
Ethiopia,Italy,5569
Kenya,Italy,1050
Madagascar,Italy,1097
Malawi,Italy,49
Mauritius,Italy,10538
Mozambique,Italy,314
Rwanda,Italy,631
Seychelles,Italy,859
Somalia,Italy,6842
Uganda,Italy,363
United Republic of Tanzania,Italy,786
Zambia,Italy,159
Zimbabwe,Italy,151
Samoa,Italy,67
Tonga,Italy,16
Tuvalu,Italy,1
Australia,Italy,5226
New Zealand,Italy,428
Fiji,Italy,17
Papua New Guinea,Italy,14
Solomon Islands,Italy,5
Vanuatu,Italy,3
Kiribati,Italy,11
Nauru,Italy,2
Palau,Italy,6
Antigua and Barbuda,Italy,11
Bahamas,Italy,27
Barbados,Italy,22
Cuba,Italy,11659
Dominica,Italy,44
Dominican Republic,Italy,17793
Grenada,Italy,8
Haiti,Italy,228
Jamaica,Italy,173
Saint Kitts and Nevis,Italy,9
Saint Lucia,Italy,11
Saint Vincent and the Grenadines,Italy,6
Trinidad and Tobago,Italy,82
Argentina,Italy,20245
Bolivia (Plurinational State of),Italy,1942
Brazil,Italy,28883
Chile,Italy,5164
Colombia,Italy,14993
Ecuador,Italy,21748
Guyana,Italy,32
Paraguay,Italy,577
Peru,Italy,46699
Suriname,Italy,21
Uruguay,Italy,2596
Venezuela (Bolivarian Republic of),Italy,8748
Belize,Italy,16
Costa Rica,Italy,509
El Salvador,Italy,5302
Guatemala,Italy,598
Honduras,Italy,560
Mexico,Italy,4023
Nicaragua,Italy,436
Panama,Italy,580
Canada,Italy,6280
United States of America,Italy,26750
Bangladesh,Malta,9
India,Malta,194
Iran (Islamic Republic of),Malta,13
Pakistan,Malta,81
Sri Lanka,Malta,13
Armenia,Malta,15
Cyprus,Malta,31
Georgia,Malta,19
Iraq,Malta,48
Israel,Malta,12
Jordan,Malta,19
Kuwait,Malta,12
Lebanon,Malta,44
Saudi Arabia,Malta,15
State of Palestine,Malta,19
Syrian Arab Republic,Malta,151
Turkey,Malta,117
United Arab Emirates,Malta,9
Indonesia,Malta,18
Malaysia,Malta,24
Philippines,Malta,139
Singapore,Malta,12
Thailand,Malta,63
China,Malta,220
Japan,Malta,23
Uzbekistan,Malta,10
Albania,Malta,48
Bosnia and Herzegovina,Malta,77
Croatia,Malta,54
Greece,Malta,32
Italy,Malta,968
Portugal,Malta,10
Serbia,Malta,302
Slovenia,Malta,19
Spain,Malta,35
Austria,Malta,55
Belgium,Malta,58
France,Malta,161
Germany,Malta,578
Netherlands,Malta,214
Switzerland,Malta,50
Belarus,Malta,10
Bulgaria,Malta,230
Hungary,Malta,15
Poland,Malta,61
Republic of Moldova,Malta,20
Romania,Malta,224
Russian Federation,Malta,382
Slovakia,Malta,40
Ukraine,Malta,92
Denmark,Malta,37
Finland,Malta,25
Ireland,Malta,141
Latvia,Malta,13
Lithuania,Malta,10
Norway,Malta,19
Sweden,Malta,83
Algeria,Malta,31
Egypt,Malta,379
Libya,Malta,645
Morocco,Malta,124
Sudan,Malta,12
Tunisia,Malta,239
Ghana,Malta,9
Niger,Malta,15
Nigeria,Malta,76
South Africa,Malta,67
Eritrea,Malta,15
Ethiopia,Malta,37
Kenya,Malta,27
Somalia,Malta,10
Zimbabwe,Malta,23
Australia,Malta,4128
New Zealand,Malta,13
Trinidad and Tobago,Malta,13
Argentina,Malta,10
Brazil,Malta,40
Peru,Malta,12
Canada,Malta,1603
United States of America,Malta,1051
Bangladesh,Portugal,261
India,Portugal,6600
Iran (Islamic Republic of),Portugal,179
Nepal,Portugal,32
Pakistan,Portugal,852
Sri Lanka,Portugal,12
Armenia,Portugal,54
Azerbaijan,Portugal,10
Cyprus,Portugal,19
Georgia,Portugal,140
Iraq,Portugal,54
Israel,Portugal,96
Jordan,Portugal,11
Lebanon,Portugal,58
Syrian Arab Republic,Portugal,34
Turkey,Portugal,105
Indonesia,Portugal,94
Malaysia,Portugal,37
Philippines,Portugal,253
Singapore,Portugal,25
Thailand,Portugal,63
Timor-Leste,Portugal,2227
Viet Nam,Portugal,20
China,Portugal,2291
Japan,Portugal,278
Republic of Korea,Portugal,73
Kazakhstan,Portugal,92
Uzbekistan,Portugal,18
Albania,Portugal,40
Andorra,Portugal,417
Bosnia and Herzegovina,Portugal,44
Croatia,Portugal,92
Greece,Portugal,124
Italy,Portugal,1946
Malta,Portugal,22
Montenegro,Portugal,105
Serbia,Portugal,158
Slovenia,Portugal,30
Spain,Portugal,13884
Austria,Portugal,388
Belgium,Portugal,2862
France,Portugal,94718
Germany,Portugal,24141
Liechtenstein,Portugal,4
Luxembourg,Portugal,3293
Netherlands,Portugal,3231
Switzerland,Portugal,12821
Belarus,Portugal,131
Bulgaria,Portugal,624
Hungary,Portugal,215
Poland,Portugal,355
Republic of Moldova,Portugal,3022
Romania,Portugal,2787
Russian Federation,Portugal,2317
Slovakia,Portugal,29
Ukraine,Portugal,10882
Denmark,Portugal,368
Estonia,Portugal,223
Finland,Portugal,310
Iceland,Portugal,33
Ireland,Portugal,529
Latvia,Portugal,70
Lithuania,Portugal,131
Norway,Portugal,281
Sweden,Portugal,736
Algeria,Portugal,187
Egypt,Portugal,101
Libya,Portugal,10
Morocco,Portugal,1346
Tunisia,Portugal,52
Angola,Portugal,173193
Cameroon,Portugal,57
Congo,Portugal,1812
Democratic Republic of the Congo,Portugal,1607
Equatorial Guinea,Portugal,55
Gabon,Portugal,71
Sao Tome and Principe,Portugal,12417
Benin,Portugal,25
Cabo Verde,Portugal,44701
Côte d'Ivoire,Portugal,91
Gambia,Portugal,24
Ghana,Portugal,53
Guinea,Portugal,295
Guinea-Bissau,Portugal,21309
Liberia,Portugal,30
Mali,Portugal,43
Mauritania,Portugal,30
Nigeria,Portugal,145
Senegal,Portugal,627
Sierra Leone,Portugal,43
Togo,Portugal,29
South Africa,Portugal,11131
Ethiopia,Portugal,12
Kenya,Portugal,150
Madagascar,Portugal,35
Malawi,Portugal,189
Mozambique,Portugal,75573
Uganda,Portugal,58
United Republic of Tanzania,Portugal,165
Zimbabwe,Portugal,1344
Australia,Portugal,1185
New Zealand,Portugal,47
Cuba,Portugal,396
Dominican Republic,Portugal,36
Jamaica,Portugal,26
Argentina,Portugal,1032
Bolivia (Plurinational State of),Portugal,51
Brazil,Portugal,49599
Chile,Portugal,188
Colombia,Portugal,362
Ecuador,Portugal,222
Paraguay,Portugal,23
Peru,Portugal,202
Uruguay,Portugal,134
Venezuela (Bolivarian Republic of),Portugal,22222
El Salvador,Portugal,23
Guatemala,Portugal,25
Mexico,Portugal,212
Panama,Portugal,119
Canada,Portugal,7283
United States of America,Portugal,7258
Albania,San Marino,31
Italy,San Marino,3540
France,San Marino,25
Poland,San Marino,22
Romania,San Marino,100
Russian Federation,San Marino,26
Ukraine,San Marino,48
Argentina,San Marino,81
Brazil,San Marino,23
India,Serbia,312
Iran (Islamic Republic of),Serbia,68
Armenia,Serbia,167
Cyprus,Serbia,183
Georgia,Serbia,51
Iraq,Serbia,187
Israel,Serbia,115
Jordan,Serbia,105
Kuwait,Serbia,70
Lebanon,Serbia,48
State of Palestine,Serbia,80
Syrian Arab Republic,Serbia,129
Turkey,Serbia,411
United Arab Emirates,Serbia,25
Indonesia,Serbia,33
Philippines,Serbia,46
China,Serbia,1870
Japan,Serbia,40
Republic of Korea,Serbia,27
Kazakhstan,Serbia,103
Turkmenistan,Serbia,30
Uzbekistan,Serbia,84
Albania,Serbia,495
Bosnia and Herzegovina,Serbia,380524
Croatia,Serbia,325449
Greece,Serbia,970
Italy,Serbia,1224
Malta,Serbia,56
Montenegro,Serbia,88070
Portugal,Serbia,40
Slovenia,Serbia,11597
Spain,Serbia,167
Austria,Serbia,7425
Belgium,Serbia,184
France,Serbia,2287
Germany,Serbia,6826
Luxembourg,Serbia,96
Netherlands,Serbia,797
Switzerland,Serbia,3030
Belarus,Serbia,142
Bulgaria,Serbia,1203
Hungary,Serbia,1909
Poland,Serbia,704
Republic of Moldova,Serbia,244
Romania,Serbia,3828
Russian Federation,Serbia,3123
Slovakia,Serbia,505
Ukraine,Serbia,1352
Denmark,Serbia,155
Finland,Serbia,35
Ireland,Serbia,55
Lithuania,Serbia,29
Norway,Serbia,58
Sweden,Serbia,1264
Algeria,Serbia,56
Egypt,Serbia,81
Libya,Serbia,396
Morocco,Serbia,34
Tunisia,Serbia,41
Ghana,Serbia,30
South Africa,Serbia,90
Zambia,Serbia,60
Zimbabwe,Serbia,29
Australia,Serbia,715
New Zealand,Serbia,25
Cuba,Serbia,30
Argentina,Serbia,52
Brazil,Serbia,72
Peru,Serbia,52
Venezuela (Bolivarian Republic of),Serbia,38
Mexico,Serbia,27
Canada,Serbia,259
United States of America,Serbia,1364
Bangladesh,Slovenia,3
India,Slovenia,19
Iran (Islamic Republic of),Slovenia,30
Nepal,Slovenia,5
Pakistan,Slovenia,13
Sri Lanka,Slovenia,7
Cyprus,Slovenia,4
Georgia,Slovenia,11
Iraq,Slovenia,46
Israel,Slovenia,19
Jordan,Slovenia,53
Kuwait,Slovenia,2
Lebanon,Slovenia,25
Oman,Slovenia,1
Saudi Arabia,Slovenia,3
Syrian Arab Republic,Slovenia,27
Turkey,Slovenia,26
United Arab Emirates,Slovenia,2
Yemen,Slovenia,6
Indonesia,Slovenia,8
Malaysia,Slovenia,2
Philippines,Slovenia,6
Singapore,Slovenia,1
Thailand,Slovenia,15
China,Slovenia,201
Japan,Slovenia,30
Kazakhstan,Slovenia,1
Uzbekistan,Slovenia,4
Albania,Slovenia,76
Bosnia and Herzegovina,Slovenia,77361
Croatia,Slovenia,59921
Greece,Slovenia,57
Italy,Slovenia,4809
Malta,Slovenia,1
Portugal,Slovenia,13
Serbia,Slovenia,29945
Spain,Slovenia,30
Austria,Slovenia,5745
Belgium,Slovenia,317
France,Slovenia,1698
Germany,Slovenia,12368
Liechtenstein,Slovenia,14
Luxembourg,Slovenia,28
Netherlands,Slovenia,327
Switzerland,Slovenia,1330
Belarus,Slovenia,31
Bulgaria,Slovenia,183
Hungary,Slovenia,398
Poland,Slovenia,254
Republic of Moldova,Slovenia,41
Romania,Slovenia,135
Russian Federation,Slovenia,664
Slovakia,Slovenia,65
Ukraine,Slovenia,438
Denmark,Slovenia,32
Estonia,Slovenia,3
Finland,Slovenia,11
Iceland,Slovenia,10
Ireland,Slovenia,5
Latvia,Slovenia,8
Lithuania,Slovenia,2
Norway,Slovenia,9
Sweden,Slovenia,399
Algeria,Slovenia,25
Egypt,Slovenia,51
Libya,Slovenia,38
Morocco,Slovenia,9
Sudan,Slovenia,14
Tunisia,Slovenia,9
Cameroon,Slovenia,3
Congo,Slovenia,2
Democratic Republic of the Congo,Slovenia,1
Gabon,Slovenia,2
Burkina Faso,Slovenia,1
Côte d'Ivoire,Slovenia,1
Gambia,Slovenia,1
Ghana,Slovenia,13
Guinea,Slovenia,6
Guinea-Bissau,Slovenia,1
Mali,Slovenia,2
Mauritania,Slovenia,1
Niger,Slovenia,1
Nigeria,Slovenia,8
Senegal,Slovenia,2
South Africa,Slovenia,27
Ethiopia,Slovenia,13
Kenya,Slovenia,19
Madagascar,Slovenia,1
Malawi,Slovenia,2
Somalia,Slovenia,1
Uganda,Slovenia,2
United Republic of Tanzania,Slovenia,3
Zambia,Slovenia,6
Zimbabwe,Slovenia,4
Australia,Slovenia,303
Cuba,Slovenia,3
Dominican Republic,Slovenia,1
Jamaica,Slovenia,2
Argentina,Slovenia,163
Brazil,Slovenia,20
Chile,Slovenia,16
Colombia,Slovenia,4
Ecuador,Slovenia,16
Peru,Slovenia,12
Uruguay,Slovenia,5
Costa Rica,Slovenia,1
Honduras,Slovenia,1
Mexico,Slovenia,12
Canada,Slovenia,345
United States of America,Slovenia,668
Afghanistan,Spain,455
Bangladesh,Spain,693
India,Spain,8210
Iran (Islamic Republic of),Spain,3477
Nepal,Spain,119
Pakistan,Spain,5531
Sri Lanka,Spain,838
Armenia,Spain,1315
Azerbaijan,Spain,655
Bahrain,Spain,72
Cyprus,Spain,254
Georgia,Spain,523
Iraq,Spain,1274
Israel,Spain,1280
Jordan,Spain,1689
Kuwait,Spain,767
Lebanon,Spain,2320
Oman,Spain,41
Qatar,Spain,99
Saudi Arabia,Spain,316
Syrian Arab Republic,Spain,3531
