origin,destination,count
Burundi,Greece,90
Djibouti,Greece,13
Eritrea,Greece,117
Ethiopia,Greece,2929
Kenya,Greece,419
Madagascar,Greece,101
Mauritius,Greece,48
Mozambique,Greece,52
Réunion,Greece,5
Rwanda,Greece,148
Seychelles,Greece,37
Somalia,Greece,55
Uganda,Greece,99
United Republic of Tanzania,Greece,330
Zambia,Greece,213
Zimbabwe,Greece,253
American Samoa,Greece,8
Cook Islands,Greece,5
French Polynesia,Greece,16
Samoa,Greece,4
Tokelau,Greece,2
Tuvalu,Greece,48
Wallis and Futuna Islands,Greece,451
Australia,Greece,19792
New Zealand,Greece,530
Fiji,Greece,10
Papua New Guinea,Greece,2
Solomon Islands,Greece,12
Vanuatu,Greece,4
Guam,Greece,2
Marshall Islands,Greece,1
Northern Mariana Islands,Greece,9
Palau,Greece,10
Anguilla,Greece,11
Antigua and Barbuda,Greece,13
Aruba,Greece,66
Bahamas,Greece,21
Barbados,Greece,7
British Virgin Islands,Greece,10
Cayman Islands,Greece,12
Cuba,Greece,199
Dominica,Greece,401
Dominican Republic,Greece,192
Grenada,Greece,4
Guadeloupe,Greece,20
Haiti,Greece,87
Jamaica,Greece,68
Montserrat,Greece,2
Puerto Rico,Greece,19
Saint Kitts and Nevis,Greece,6
Saint Vincent and the Grenadines,Greece,102
Trinidad and Tobago,Greece,9
United States Virgin Islands,Greece,14
Argentina,Greece,628
Bolivia (Plurinational State of),Greece,13
Brazil,Greece,1763
Chile,Greece,582
Colombia,Greece,410
Ecuador,Greece,48
French Guiana,Greece,3
Guyana,Greece,13
Paraguay,Greece,63
Peru,Greece,187
Suriname,Greece,2
Uruguay,Greece,87
Venezuela (Bolivarian Republic of),Greece,716
Belize,Greece,3
Costa Rica,Greece,26
El Salvador,Greece,26
Guatemala,Greece,37
Honduras,Greece,47
Mexico,Greece,366
Nicaragua,Greece,35
Panama,Greece,210
Bermuda,Greece,4
Canada,Greece,13411
Greenland,Greece,8
Saint Pierre and Miquelon,Greece,26
United States of America,Greece,32841
Afghanistan,Italy,236
Bangladesh,Italy,14361
Bhutan,Italy,24
India,Italy,23261
Iran (Islamic Republic of),Italy,14034
Maldives,Italy,6
Nepal,Italy,103
Pakistan,Italy,15787
Sri Lanka,Italy,30976
Armenia,Italy,152
Azerbaijan,Italy,52
Bahrain,Italy,2
Cyprus,Italy,119
Georgia,Italy,164
Iraq,Italy,837
Israel,Italy,4920
Jordan,Italy,3989
Kuwait,Italy,78
Lebanon,Italy,6639
Oman,Italy,39
Qatar,Italy,1
Saudi Arabia,Italy,55
State of Palestine,Italy,214
Syrian Arab Republic,Italy,1963
Turkey,Italy,8597
United Arab Emirates,Italy,11
Yemen,Italy,134
Brunei Darussalam,Italy,3
Cambodia,Italy,167
Indonesia,Italy,697
Lao People's Democratic Republic,Italy,128
Malaysia,Italy,203
Myanmar,Italy,97
Philippines,Italy,75405
Singapore,Italy,124
Thailand,Italy,2205
Timor-Leste,Italy,27
Viet Nam,Italy,1327
China,Italy,53519
Japan,Italy,10155
Mongolia,Italy,31
Republic of Korea,Italy,2263
Kazakhstan,Italy,296
Kyrgyzstan,Italy,41
Tajikistan,Italy,19
Turkmenistan,Italy,26
Uzbekistan,Italy,676
Albania,Italy,159672
Andorra,Italy,11
Bosnia and Herzegovina,Italy,15437
Croatia,Italy,17882
Greece,Italy,14957
Holy See,Italy,21
Malta,Italy,697
Montenegro,Italy,3757
Portugal,Italy,6018
San Marino,Italy,2080
Serbia,Italy,48026
Slovenia,Italy,3048
Spain,Italy,23051
Austria,Italy,13068
Belgium,Italy,11695
France,Italy,56690
Germany,Italy,75903
Liechtenstein,Italy,21
Luxembourg,Italy,779
Monaco,Italy,179
Netherlands,Italy,13450
Switzerland,Italy,32837
Belarus,Italy,884
Bulgaria,Italy,5423
Hungary,Italy,2875
Poland,Italy,33838
Republic of Moldova,Italy,3371
Romania,Italy,79401
Russian Federation,Italy,11088
Slovakia,Italy,1748
Ukraine,Italy,6959
Denmark,Italy,3670
Estonia,Italy,212
Finland,Italy,1336
Iceland,Italy,141
Ireland,Italy,3211
Latvia,Italy,337
Lithuania,Italy,298
Norway,Italy,567
Sweden,Italy,5003
Algeria,Italy,10991
Egypt,Italy,41691
Libya,Italy,4411
Morocco,Italy,227427
Sudan,Italy,430
Tunisia,Italy,73188
Angola,Italy,1024
Cameroon,Italy,1861
Central African Republic,Italy,35
Chad,Italy,71
Congo,Italy,1898
Democratic Republic of the Congo,Italy,1118
Equatorial Guinea,Italy,33
Gabon,Italy,75
Sao Tome and Principe,Italy,26
Benin,Italy,656
Burkina Faso,Italy,2624
Cabo Verde,Italy,5918
Côte d'Ivoire,Italy,6833
Gambia,Italy,363
Ghana,Italy,29731
Guinea,Italy,690
Guinea-Bissau,Italy,152
Liberia,Italy,108
Mali,Italy,272
Mauritania,Italy,216
Niger,Italy,86
Nigeria,Italy,19320
Senegal,Italy,47201
Sierra Leone,Italy,455
Togo,Italy,741
Botswana,Italy,6
Lesotho,Italy,3
Namibia,Italy,24
South Africa,Italy,824
Burundi,Italy,327
Comoros,Italy,7
Djibouti,Italy,12
Eritrea,Italy,4098
Ethiopia,Italy,11136
Kenya,Italy,592
Madagascar,Italy,645
Malawi,Italy,29
Mauritius,Italy,10066
Mozambique,Italy,186
Rwanda,Italy,379
Seychelles,Italy,520
Somalia,Italy,9103
Uganda,Italy,208
United Republic of Tanzania,Italy,461
Zambia,Italy,90
Zimbabwe,Italy,91
Samoa,Italy,40
Tonga,Italy,11
Tuvalu,Italy,1
Australia,Italy,6643
New Zealand,Italy,258
Fiji,Italy,10
Papua New Guinea,Italy,9
Solomon Islands,Italy,3
Vanuatu,Italy,2
Kiribati,Italy,16
Nauru,Italy,1
Palau,Italy,4
Antigua and Barbuda,Italy,6
Bahamas,Italy,17
Barbados,Italy,13
Cuba,Italy,6552
Dominica,Italy,22
Dominican Republic,Italy,13427
Grenada,Italy,5
Haiti,Italy,133
Jamaica,Italy,106
Saint Kitts and Nevis,Italy,6
Saint Lucia,Italy,6
Saint Vincent and the Grenadines,Italy,3
Trinidad and Tobago,Italy,52
Argentina,Italy,25795
Bolivia (Plurinational State of),Italy,1018
Brazil,Italy,27162
Chile,Italy,6919
Colombia,Italy,12313
Ecuador,Italy,11373
Guyana,Italy,21
Paraguay,Italy,315
Peru,Italy,29771
Suriname,Italy,17
Uruguay,Italy,1637
Venezuela (Bolivarian Republic of),Italy,9261
Belize,Italy,10
Costa Rica,Italy,301
El Salvador,Italy,3013
Guatemala,Italy,353
Honduras,Italy,319
Mexico,Italy,4177
Nicaragua,Italy,257
Panama,Italy,362
Canada,Italy,8234
United States of America,Italy,45212
Bangladesh,Malta,8
India,Malta,152
Iran (Islamic Republic of),Malta,11
Pakistan,Malta,64
Sri Lanka,Malta,11
Armenia,Malta,13
Cyprus,Malta,25
Georgia,Malta,15
Iraq,Malta,38
Israel,Malta,10
Jordan,Malta,15
Kuwait,Malta,10
Lebanon,Malta,36
Saudi Arabia,Malta,13
State of Palestine,Malta,15
Syrian Arab Republic,Malta,119
Turkey,Malta,93
United Arab Emirates,Malta,8
Indonesia,Malta,14
Malaysia,Malta,19
Philippines,Malta,110
Singapore,Malta,10
Thailand,Malta,50
China,Malta,173
Japan,Malta,18
Uzbekistan,Malta,9
Albania,Malta,19
Bosnia and Herzegovina,Malta,30
Croatia,Malta,22
Greece,Malta,13
Italy,Malta,778
Portugal,Malta,4
Serbia,Malta,119
Slovenia,Malta,8
Spain,Malta,14
Austria,Malta,22
Belgium,Malta,23
France,Malta,114
Germany,Malta,378
Netherlands,Malta,85
Switzerland,Malta,20
Belarus,Malta,4
Bulgaria,Malta,91
Hungary,Malta,6
Poland,Malta,24
Republic of Moldova,Malta,8
Romania,Malta,89
Russian Federation,Malta,151
Slovakia,Malta,16
Ukraine,Malta,36
Denmark,Malta,15
Finland,Malta,10
Ireland,Malta,56
Latvia,Malta,5
Lithuania,Malta,4
Norway,Malta,7
Sweden,Malta,33
Algeria,Malta,25
Egypt,Malta,299
Libya,Malta,509
Morocco,Malta,98
Sudan,Malta,10
Tunisia,Malta,188
Ghana,Malta,8
Niger,Malta,12
Nigeria,Malta,60
South Africa,Malta,53
Eritrea,Malta,12
Ethiopia,Malta,30
Kenya,Malta,22
Somalia,Malta,9
Zimbabwe,Malta,18
Australia,Malta,4022
New Zealand,Malta,11
Trinidad and Tobago,Malta,11
Argentina,Malta,9
Brazil,Malta,32
Peru,Malta,10
Canada,Malta,1622
United States of America,Malta,974
Bangladesh,Portugal,165
India,Portugal,4184
Iran (Islamic Republic of),Portugal,113
Nepal,Portugal,20
Pakistan,Portugal,540
Sri Lanka,Portugal,7
Armenia,Portugal,34
Azerbaijan,Portugal,5
Cyprus,Portugal,11
Georgia,Portugal,88
Iraq,Portugal,34
Israel,Portugal,60
Jordan,Portugal,6
Lebanon,Portugal,36
Syrian Arab Republic,Portugal,21
Turkey,Portugal,66
Indonesia,Portugal,59
Malaysia,Portugal,23
Philippines,Portugal,160
Singapore,Portugal,15
Thailand,Portugal,39
Timor-Leste,Portugal,1411
Viet Nam,Portugal,12
China,Portugal,1452
Japan,Portugal,175
Republic of Korea,Portugal,46
Kazakhstan,Portugal,58
Uzbekistan,Portugal,11
Albania,Portugal,24
Andorra,Portugal,264
Bosnia and Herzegovina,Portugal,27
Croatia,Portugal,58
Greece,Portugal,81
Italy,Portugal,1436
Malta,Portugal,13
Montenegro,Portugal,51
Serbia,Portugal,99
Slovenia,Portugal,18
Spain,Portugal,12207
Austria,Portugal,245
Belgium,Portugal,2120
France,Portugal,75053
Germany,Portugal,19705
Liechtenstein,Portugal,2
Luxembourg,Portugal,2341
Netherlands,Portugal,2476
Switzerland,Portugal,8128
Belarus,Portugal,82
Bulgaria,Portugal,395
Hungary,Portugal,136
Poland,Portugal,224
Republic of Moldova,Portugal,1915
Romania,Portugal,1766
Russian Federation,Portugal,1468
Slovakia,Portugal,18
Ukraine,Portugal,6899
Denmark,Portugal,315
Estonia,Portugal,141
Finland,Portugal,196
Iceland,Portugal,20
Ireland,Portugal,356
Latvia,Portugal,44
Lithuania,Portugal,82
Norway,Portugal,177
Sweden,Portugal,466
Algeria,Portugal,118
Egypt,Portugal,64
Libya,Portugal,5
Morocco,Portugal,853
Tunisia,Portugal,32
Angola,Portugal,154254
Cameroon,Portugal,35
Congo,Portugal,1148
Democratic Republic of the Congo,Portugal,1018
Equatorial Guinea,Portugal,34
Gabon,Portugal,45
Sao Tome and Principe,Portugal,8820
Benin,Portugal,15
Cabo Verde,Portugal,36695
Côte d'Ivoire,Portugal,57
Gambia,Portugal,15
Ghana,Portugal,33
Guinea,Portugal,186
Guinea-Bissau,Portugal,13671
Liberia,Portugal,18
Mali,Portugal,26
Mauritania,Portugal,18
Nigeria,Portugal,91
Senegal,Portugal,396
Sierra Leone,Portugal,26
Togo,Portugal,18
South Africa,Portugal,8622
Ethiopia,Portugal,7
Kenya,Portugal,94
Madagascar,Portugal,22
Malawi,Portugal,119
Mozambique,Portugal,73598
Uganda,Portugal,36
United Republic of Tanzania,Portugal,104
Zimbabwe,Portugal,852
Australia,Portugal,751
New Zealand,Portugal,29
Cuba,Portugal,250
Dominican Republic,Portugal,22
Jamaica,Portugal,16
Argentina,Portugal,654
Bolivia (Plurinational State of),Portugal,32
Brazil,Portugal,35931
Chile,Portugal,119
Colombia,Portugal,229
Ecuador,Portugal,140
Paraguay,Portugal,14
Peru,Portugal,127
Uruguay,Portugal,84
Venezuela (Bolivarian Republic of),Portugal,18220
El Salvador,Portugal,14
Guatemala,Portugal,15
Mexico,Portugal,134
Panama,Portugal,75
Canada,Portugal,5657
United States of America,Portugal,6236
Albania,San Marino,28
Italy,San Marino,3273
France,San Marino,28
Poland,San Marino,19
Romania,San Marino,71
Russian Federation,San Marino,16
Ukraine,San Marino,25
Argentina,San Marino,74
Brazil,San Marino,20
India,Serbia,229
Iran (Islamic Republic of),Serbia,50
Armenia,Serbia,122
Cyprus,Serbia,134
Georgia,Serbia,37
Iraq,Serbia,137
Israel,Serbia,84
Jordan,Serbia,77
Kuwait,Serbia,51
Lebanon,Serbia,35
State of Palestine,Serbia,58
Syrian Arab Republic,Serbia,94
Turkey,Serbia,302
United Arab Emirates,Serbia,18
Indonesia,Serbia,24
Philippines,Serbia,33
China,Serbia,1375
Japan,Serbia,29
Republic of Korea,Serbia,19
Kazakhstan,Serbia,75
Turkmenistan,Serbia,22
Uzbekistan,Serbia,61
Albania,Serbia,364
Bosnia and Herzegovina,Serbia,266909
Croatia,Serbia,255683
Greece,Serbia,713
Italy,Serbia,540
Malta,Serbia,41
Montenegro,Serbia,60383
Portugal,Serbia,29
Slovenia,Serbia,8530
Spain,Serbia,122
Austria,Serbia,5461
Belgium,Serbia,108
France,Serbia,168
Germany,Serbia,502
Luxembourg,Serbia,70
Netherlands,Serbia,586
Switzerland,Serbia,2228
Belarus,Serbia,104
Bulgaria,Serbia,884
Hungary,Serbia,1404
Poland,Serbia,517
Republic of Moldova,Serbia,179
Romania,Serbia,2815
Russian Federation,Serbia,2297
Slovakia,Serbia,371
Ukraine,Serbia,994
Denmark,Serbia,91
Finland,Serbia,25
Ireland,Serbia,40
Lithuania,Serbia,21
Norway,Serbia,17
Sweden,Serbia,929
Algeria,Serbia,41
Egypt,Serbia,59
Libya,Serbia,291
Morocco,Serbia,25
Tunisia,Serbia,30
Ghana,Serbia,22
South Africa,Serbia,39
Zambia,Serbia,44
Zimbabwe,Serbia,21
Australia,Serbia,525
New Zealand,Serbia,18
Cuba,Serbia,22
Argentina,Serbia,38
Brazil,Serbia,42
Peru,Serbia,38
Venezuela (Bolivarian Republic of),Serbia,27
Mexico,Serbia,19
Canada,Serbia,19
United States of America,Serbia,1003
Afghanistan,Slovenia,2
India,Slovenia,22
Iran (Islamic Republic of),Slovenia,17
Pakistan,Slovenia,5
Iraq,Slovenia,25
Israel,Slovenia,5
Jordan,Slovenia,16
Lebanon,Slovenia,8
Syrian Arab Republic,Slovenia,1
Turkey,Slovenia,10
Indonesia,Slovenia,4
Philippines,Slovenia,5
Thailand,Slovenia,10
China,Slovenia,132
Japan,Slovenia,16
Kazakhstan,Slovenia,7
Uzbekistan,Slovenia,4
Albania,Slovenia,51
Bosnia and Herzegovina,Slovenia,68327
Croatia,Slovenia,47721
Greece,Slovenia,54
Italy,Slovenia,3670
Montenegro,Slovenia,2630
Portugal,Slovenia,6
Serbia,Slovenia,24679
Spain,Slovenia,278
Austria,Slovenia,3564
Belgium,Slovenia,239
France,Slovenia,1262
Germany,Slovenia,6970
Luxembourg,Slovenia,25
Netherlands,Slovenia,246
Switzerland,Slovenia,744
Belarus,Slovenia,34
Bulgaria,Slovenia,75
Hungary,Slovenia,329
Poland,Slovenia,133
Republic of Moldova,Slovenia,36
Romania,Slovenia,93
Russian Federation,Slovenia,372
Slovakia,Slovenia,76
Ukraine,Slovenia,193
Denmark,Slovenia,19
Finland,Slovenia,4
Ireland,Slovenia,3
Latvia,Slovenia,6
Lithuania,Slovenia,3
Sweden,Slovenia,225
Algeria,Slovenia,8
Egypt,Slovenia,29
Libya,Slovenia,16
Morocco,Slovenia,5
Tunisia,Slovenia,4
Central African Republic,Slovenia,25
Ghana,Slovenia,10
Nigeria,Slovenia,4
South Africa,Slovenia,9
Kenya,Slovenia,10
Australia,Slovenia,220
Cuba,Slovenia,4
Dominican Republic,Slovenia,6
Argentina,Slovenia,129
Brazil,Slovenia,14
Chile,Slovenia,14
Colombia,Slovenia,4
Peru,Slovenia,7
Mexico,Slovenia,10
Canada,Slovenia,246
United States of America,Slovenia,564
Afghanistan,Spain,37
Bangladesh,Spain,387
India,Spain,5084
Iran (Islamic Republic of),Spain,2159
Nepal,Spain,67
Pakistan,Spain,3186
Sri Lanka,Spain,69
Armenia,Spain,657
Azerbaijan,Spain,54
Bahrain,Spain,6
Cyprus,Spain,165
Georgia,Spain,257
Iraq,Spain,786
Israel,Spain,796
Jordan,Spain,1069
Kuwait,Spain,63
Lebanon,Spain,1482
Oman,Spain,3
Qatar,Spain,8
Saudi Arabia,Spain,194
Syrian Arab Republic,Spain,2245
Turkey,Spain,590
United Arab Emirates,Spain,22
Yemen,Spain,4
Brunei Darussalam,Spain,3
Cambodia,Spain,8
Indonesia,Spain,682
Lao People's Democratic Republic,Spain,31
Malaysia,Spain,62
Myanmar,Spain,12
Philippines,Spain,10514
Singapore,Spain,53
Thailand,Spain,346
Viet Nam,Spain,423
China,Spain,4349
Japan,Spain,2027
Mongolia,Spain,16
Republic of Korea,Spain,1496
Kazakhstan,Spain,20
Kyrgyzstan,Spain,26
Tajikistan,Spain,3
Turkmenistan,Spain,2
Uzbekistan,Spain,41
Albania,Spain,359
Andorra,Spain,2355
Bosnia and Herzegovina,Spain,867
Croatia,Spain,348
Greece,Spain,806
Italy,Spain,16048
Malta,Spain,119
Portugal,Spain,42238
San Marino,Spain,15
Slovenia,Spain,109
Austria,Spain,3212
Belgium,Spain,20333
France,Spain,113860
Germany,Spain,100172
Liechtenstein,Spain,78
Luxembourg,Spain,783
Monaco,Spain,124
Netherlands,Spain,17094
Switzerland,Spain,38443
Belarus,Spain,145
Bulgaria,Spain,1959
Hungary,Spain,770
Poland,Spain,5725
Republic of Moldova,Spain,94
Romania,Spain,4375
Russian Federation,Spain,4699
Slovakia,Spain,212
Ukraine,Spain,1038
Denmark,Spain,4479
Estonia,Spain,58
Finland,Spain,3868
Iceland,Spain,227
Ireland,Spain,2622
Latvia,Spain,98
Lithuania,Spain,104
Norway,Spain,4036
Sweden,Spain,7207
Algeria,Spain,12706
Egypt,Spain,1267
Libya,Spain,118
Morocco,Spain,165214
Sudan,Spain,55
Tunisia,Spain,718
Angola,Spain,1532
Cameroon,Spain,685
Central African Republic,Spain,20
Chad,Spain,11
Congo,Spain,294
Democratic Republic of the Congo,Spain,950
Equatorial Guinea,Spain,7506
Gabon,Spain,34
Sao Tome and Principe,Spain,22
Benin,Spain,49
Burkina Faso,Spain,182
Cabo Verde,Spain,1528
Côte d'Ivoire,Spain,241
Gambia,Spain,3557
Ghana,Spain,736
Guinea,Spain,2825
Guinea-Bissau,Spain,869
Liberia,Spain,870
Mali,Spain,709
Mauritania,Spain,1154
Niger,Spain,28
Nigeria,Spain,1884
Senegal,Spain,4574
Sierra Leone,Spain,391
Togo,Spain,65
Namibia,Spain,12
South Africa,Spain,914
Burundi,Spain,8
Djibouti,Spain,3
Eritrea,Spain,10
Ethiopia,Spain,174
Kenya,Spain,303
Madagascar,Spain,60
Malawi,Spain,6
Mauritius,Spain,29
Mozambique,Spain,153
Rwanda,Spain,36
Seychelles,Spain,6
Somalia,Spain,28
Uganda,Spain,17
United Republic of Tanzania,Spain,43
Zambia,Spain,21
Zimbabwe,Spain,35
Tuvalu,Spain,19
Australia,Spain,2727
New Zealand,Spain,175
Fiji,Spain,6
Papua New Guinea,Spain,3
Bahamas,Spain,9
Barbados,Spain,6
Cuba,Spain,28314
Dominica,Spain,408
Dominican Republic,Spain,21654
Grenada,Spain,90
Haiti,Spain,58
Jamaica,Spain,31
Saint Lucia,Spain,6
Trinidad and Tobago,Spain,21
Argentina,Spain,50810
Bolivia (Plurinational State of),Spain,2467
Brazil,Spain,17132
Chile,Spain,14194
Colombia,Spain,21683
Ecuador,Spain,11606
Guyana,Spain,13
Paraguay,Spain,1090
Peru,Spain,25606
Suriname,Spain,18
Uruguay,Spain,12691
Venezuela (Bolivarian Republic of),Spain,38704
Belize,Spain,5
Costa Rica,Spain,778
El Salvador,Spain,1441
Guatemala,Spain,1214
Honduras,Spain,1515
Mexico,Spain,11659
Nicaragua,Spain,1240
Panama,Spain,1407
Canada,Spain,2642
United States of America,Spain,14474
Afghanistan,Austria,5357
Bangladesh,Austria,1701
Bhutan,Austria,16
India,Austria,8436
Iran (Islamic Republic of),Austria,9629
Maldives,Austria,6
Nepal,Austria,365
Pakistan,Austria,2991
Sri Lanka,Austria,610
Armenia,Austria,1896
Azerbaijan,Austria,668
Bahrain,Austria,13
Cyprus,Austria,201
Georgia,Austria,2061
Iraq,Austria,3433
Israel,Austria,1593
Jordan,Austria,465
Kuwait,Austria,158
Lebanon,Austria,1145
Oman,Austria,20
Qatar,Austria,17
Saudi Arabia,Austria,297
State of Palestine,Austria,172
Syrian Arab Republic,Austria,2063
Turkey,Austria,99359
United Arab Emirates,Austria,109
Yemen,Austria,59
Brunei Darussalam,Austria,4
Cambodia,Austria,596
Indonesia,Austria,755
Lao People's Democratic Republic,Austria,78
Malaysia,Austria,300
Myanmar,Austria,44
Philippines,Austria,8611
Singapore,Austria,179
Thailand,Austria,3484
Viet Nam,Austria,2078
China,Austria,10934
Japan,Austria,1846
Mongolia,Austria,1120
Republic of Korea,Austria,78
Kazakhstan,Austria,686
Kyrgyzstan,Austria,403
Tajikistan,Austria,177
Turkmenistan,Austria,87
Uzbekistan,Austria,469
Albania,Austria,1955
Andorra,Austria,2
Bosnia and Herzegovina,Austria,104186
Croatia,Austria,49385
Greece,Austria,2488
Italy,Austria,20946
Malta,Austria,68
Montenegro,Austria,13573
Portugal,Austria,1071
San Marino,Austria,1
Serbia,Austria,121286
Slovenia,Austria,14355
Spain,Austria,2562
Belgium,Austria,1600
France,Austria,5572
Germany,Austria,113756
Liechtenstein,Austria,235
Luxembourg,Austria,474
Monaco,Austria,16
Netherlands,Austria,5267
Switzerland,Austria,9820
Belarus,Austria,1036
Bulgaria,Austria,9777
Hungary,Austria,16251
Poland,Austria,38190
Republic of Moldova,Austria,1106
Romania,Austria,28168
Russian Federation,Austria,19246
Slovakia,Austria,16884
Ukraine,Austria,5115
Denmark,Austria,882
Estonia,Austria,232
Finland,Austria,993
Iceland,Austria,117
Ireland,Austria,614
Latvia,Austria,502
Lithuania,Austria,565
Norway,Austria,601
Sweden,Austria,2207
Algeria,Austria,802
Egypt,Austria,9253
Libya,Austria,287
Morocco,Austria,1197
Sudan,Austria,395
Tunisia,Austria,2294
Angola,Austria,212
Cameroon,Austria,407
Central African Republic,Austria,18
Chad,Austria,8
Congo,Austria,284
Democratic Republic of the Congo,Austria,436
Equatorial Guinea,Austria,7
Gabon,Austria,16
Sao Tome and Principe,Austria,2
Benin,Austria,50
Burkina Faso,Austria,76
Cabo Verde,Austria,25
Côte d'Ivoire,Austria,133
Gambia,Austria,391
Ghana,Austria,1538
Guinea,Austria,188
Guinea-Bissau,Austria,43
Liberia,Austria,170
Mali,Austria,61
Mauritania,Austria,21
Niger,Austria,20
Nigeria,Austria,5273
Senegal,Austria,208
Sierra Leone,Austria,166
Togo,Austria,136
Botswana,Austria,17
Lesotho,Austria,3
Namibia,Austria,114
South Africa,Austria,1736
Burundi,Austria,60
Djibouti,Austria,5
Eritrea,Austria,65
Ethiopia,Austria,793
Kenya,Austria,611
Madagascar,Austria,47
Malawi,Austria,24
Mauritius,Austria,72
Mozambique,Austria,42
Rwanda,Austria,132
Seychelles,Austria,27
Somalia,Austria,756
Uganda,Austria,170
United Republic of Tanzania,Austria,98
Zambia,Austria,71
Zimbabwe,Austria,186
Samoa,Austria,3
Tonga,Austria,5
Tuvalu,Austria,8
Australia,Austria,1547
New Zealand,Austria,275
Fiji,Austria,11
Papua New Guinea,Austria,37
Solomon Islands,Austria,9
Vanuatu,Austria,5
Guam,Austria,1
Nauru,Austria,1
Palau,Austria,1
Antigua and Barbuda,Austria,5
Bahamas,Austria,15
Barbados,Austria,13
Cuba,Austria,547
Dominica,Austria,32
Dominican Republic,Austria,1943
Grenada,Austria,9
Haiti,Austria,39
Jamaica,Austria,130
Puerto Rico,Austria,4
Saint Kitts and Nevis,Austria,2
Saint Lucia,Austria,9
Saint Vincent and the Grenadines,Austria,7
Trinidad and Tobago,Austria,43
Argentina,Austria,947
Bolivia (Plurinational State of),Austria,316
Brazil,Austria,3223
Chile,Austria,782
Colombia,Austria,975
Ecuador,Austria,411
Guyana,Austria,12
Paraguay,Austria,142
Peru,Austria,1049
Suriname,Austria,13
Uruguay,Austria,175
Venezuela (Bolivarian Republic of),Austria,569
Belize,Austria,25
Costa Rica,Austria,112
El Salvador,Austria,43
Guatemala,Austria,232
Honduras,Austria,61
Mexico,Austria,939
Nicaragua,Austria,130
Panama,Austria,39
Bermuda,Austria,12
Canada,Austria,1582
United States of America,Austria,6869
Afghanistan,Belgium,79
Bangladesh,Belgium,820
Bhutan,Belgium,158
India,Belgium,6415
Iran (Islamic Republic of),Belgium,2480
Maldives,Belgium,2
Nepal,Belgium,50
Pakistan,Belgium,4078
Sri Lanka,Belgium,238
Armenia,Belgium,6
Azerbaijan,Belgium,6
Bahrain,Belgium,55
Cyprus,Belgium,77
Georgia,Belgium,183
Iraq,Belgium,59
Israel,Belgium,4018
Jordan,Belgium,271
Kuwait,Belgium,136
Lebanon,Belgium,3592
Oman,Belgium,2
Saudi Arabia,Belgium,146
State of Palestine,Belgium,8
Syrian Arab Republic,Belgium,1702
Turkey,Belgium,163108
Yemen,Belgium,110
Cambodia,Belgium,980
Indonesia,Belgium,1838
Lao People's Democratic Republic,Belgium,1032
Malaysia,Belgium,334
Myanmar,Belgium,49
Philippines,Belgium,8282
Singapore,Belgium,875
Thailand,Belgium,3922
Viet Nam,Belgium,3562
China,Belgium,5889
Japan,Belgium,3490
Mongolia,Belgium,47
Republic of Korea,Belgium,229
Kazakhstan,Belgium,14
Kyrgyzstan,Belgium,7
Tajikistan,Belgium,6
Turkmenistan,Belgium,1
Uzbekistan,Belgium,8
Albania,Belgium,2143
Bosnia and Herzegovina,Belgium,306
Croatia,Belgium,72
Greece,Belgium,18488
Italy,Belgium,163850
Malta,Belgium,258
Montenegro,Belgium,10
Portugal,Belgium,16854
San Marino,Belgium,13
Serbia,Belgium,275
Slovenia,Belgium,23
Spain,Belgium,38946
Austria,Belgium,1917
France,Belgium,123438
Germany,Belgium,65226
Liechtenstein,Belgium,3
Luxembourg,Belgium,12473
Monaco,Belgium,77
Netherlands,Belgium,71295
Switzerland,Belgium,5128
Belarus,Belgium,149
Bulgaria,Belgium,1069
Hungary,Belgium,1593
Poland,Belgium,6931
Republic of Moldova,Belgium,46
Romania,Belgium,2714
Russian Federation,Belgium,546
Slovakia,Belgium,106
Ukraine,Belgium,523
Denmark,Belgium,2442
Estonia,Belgium,57
Finland,Belgium,1541
Iceland,Belgium,116
Ireland,Belgium,2195
Latvia,Belgium,75
Lithuania,Belgium,76
Norway,Belgium,978
Sweden,Belgium,2712
Algeria,Belgium,24149
Egypt,Belgium,1627
Libya,Belgium,216
Morocco,Belgium,267838
Sudan,Belgium,175
Tunisia,Belgium,14184
Angola,Belgium,985
Cameroon,Belgium,2173
Central African Republic,Belgium,187
Chad,Belgium,202
Congo,Belgium,4892
Democratic Republic of the Congo,Belgium,47249
Equatorial Guinea,Belgium,1692
Gabon,Belgium,306
Sao Tome and Principe,Belgium,35
Benin,Belgium,1380
Burkina Faso,Belgium,487
Cabo Verde,Belgium,459
Côte d'Ivoire,Belgium,874
Gambia,Belgium,194
Ghana,Belgium,2903
Guinea,Belgium,793
Guinea-Bissau,Belgium,121
Liberia,Belgium,369
Mali,Belgium,270
Mauritania,Belgium,868
Niger,Belgium,888
Nigeria,Belgium,1434
Senegal,Belgium,1633
Sierra Leone,Belgium,1493
Togo,Belgium,1271
Botswana,Belgium,24
Lesotho,Belgium,8
Namibia,Belgium,29
South Africa,Belgium,2744
Burundi,Belgium,1506
Djibouti,Belgium,76
Eritrea,Belgium,1
Ethiopia,Belgium,2711
Kenya,Belgium,534
Madagascar,Belgium,1049
Malawi,Belgium,29
Mauritius,Belgium,3397
Mozambique,Belgium,189
Rwanda,Belgium,2462
Seychelles,Belgium,56
Somalia,Belgium,1661
Uganda,Belgium,208
United Republic of Tanzania,Belgium,228
